case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,errored,prediction,gold
cl_2015_ca9_steve_harris_v._amgen_inc.,Q03,A,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1212,,,,,,0,0,,5,1,1,0,UNKNOWN,steve harris v. amgen inc.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q04,A,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2015-05-26
cl_2015_ca9_steve_harris_v._amgen_inc.,Q07,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1064,,,,,,0,0,,15,1,1,0,UNKNOWN,would have declined as a result of merely withdrawing the fund as an investment option.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q08,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0536,,,,,,0,0,,19,1,1,0,UNKNOWN,"to company stock, are [not] less than the duty they owe to the general public under the securities laws.”"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q09,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1149,,,,,,0,0,,12,1,1,0,UNKNOWN,"considered alone, would have an appreciable negative impact on the share price.”"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q10,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0566,,,,,,0,0,,15,1,1,0,UNKNOWN,that action may cause those fiduciaries to comply with their obligations under the securities laws.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q11,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0566,,,,,,0,0,,15,1,1,0,UNKNOWN,that action may cause those fiduciaries to comply with their obligations under the securities laws.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q12,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0522,,,,,,0,0,,19,1,1,0,UNKNOWN,"about the financial health of [the company] and the value of its stock, an investment option under the plan."
cl_2015_ca9_steve_harris_v._amgen_inc.,Q13,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0522,,,,,,0,0,,19,1,1,0,UNKNOWN,"about the financial health of [the company] and the value of its stock, an investment option under the plan."
cl_2015_ca9_steve_harris_v._amgen_inc.,Q14,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0299,,,,,,0,0,,61,1,1,0,UNKNOWN,"genuinely novel. The Court then granted a petition for certiorari that specifically directed us to re-examine our prior holding in light of those new liability requirements. Eschewing the simple and expedient solution of a remand, the panel substituted its own judgment for that of the Supreme Court. That decision evinces an impermissible disregard for controlling authority and will have dire"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q16,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0704,0.0,1,0.0,8,1,0,0,,28,1,1,0,UNKNOWN,"COUNSEL | W. FLETCHER, Circuit Judge, concurring in the denial of | OPINION | W. FLETCHER, Circuit Judge: | I. Background | II. Standard of Review | III. Discussion | A. Sufficiency of the FAC"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q17,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1579,,,,,,0,1,,11,1,1,0,UNKNOWN,"Stevens, Jr., Squitieri & Fearon, LLP, New York, New York; Stephen M."
cl_2015_ca9_steve_harris_v._amgen_inc.,Q19,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0267,,,,,,0,0,,22,1,1,0,UNKNOWN,Development described the Amgen program as the “responsible and credible approach to definitively resolv[e] the questions raise[d]” by the FDA.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q20,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0566,,,,,,0,0,,15,1,1,0,UNKNOWN,that action may cause those fiduciaries to comply with their obligations under the securities laws.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q01,A,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,1.0,0.4,0.4,0.32,,,,,,0,0,,1,4,0,0,Supreme Court of Iowa,iowa
cl_2017_iowa_amended_september_5_2017_state_of_i,Q02,A,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,0,2017,2017
cl_2017_iowa_amended_september_5_2017_state_of_i,Q03,A,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.2857,0.25,0.25,0.2083,,,,,,0,0,,7,9,0,0,"STATE OF IOWA, Appellee, vs. EDDIE RAYMOND TIPTON, Appellant.",amended september 5 2017 state of i
cl_2017_iowa_amended_september_5_2017_state_of_i,Q04,A,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.3333,0.3333,0.3333,0.32,,,,,,0,0,,3,3,0,0,"August 18, 2017",2017-06-23
cl_2017_iowa_amended_september_5_2017_state_of_i,Q07,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0857,,,,,,0,0,,10,1,1,0,UNKNOWN,evidence to support the jury’s verdict on the tampering charge.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q08,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.06,,,,,,0,0,,31,1,1,0,UNKNOWN,"video and when he called authorities in response to the video and audio recording, he stated cautiously that the possibility the person was Tipton “was something that needs to be investigated.”"
cl_2017_iowa_amended_september_5_2017_state_of_i,Q09,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,1,0.0714,1,0.0714,0.08,0.08,0.3522,,,,,,0,0,,14,11,0,0,the concealment tolling provision in Iowa Code section 802.5 (2011).,the continuing offense and one-year fraud extensions to the general statute of limitations.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q10,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0752,,,,,,0,0,,18,1,1,0,UNKNOWN,"think it clear fraudulent uttering, passing, and redeeming and tampering with intent to influence are not continuing offenses."
cl_2017_iowa_amended_september_5_2017_state_of_i,Q11,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0578,,,,,,0,0,,29,1,1,0,UNKNOWN,"is an inherent part of the crime and, as a result, we can confidently conclude the legislature intended the one-year extension of the statute of limitations to apply."
cl_2017_iowa_amended_september_5_2017_state_of_i,Q12,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0769,,,,,,0,0,,17,1,1,0,UNKNOWN,attempt to redeem the ticket was a fraudulent attempt to obtain an illegal payment was very high.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q13,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0545,,,,,,0,0,,15,1,1,0,UNKNOWN,equipment supported the State’s claim that he sought to fraudulently redeem the winning lottery ticket.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q14,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0356,,,,,,0,0,,60,1,1,0,UNKNOWN,"which explicitly provides that they are. Further, the crimes are complete once the elements of the crime have occurred. Unlike classic continuing offenses such as kidnapping, bigamy, or possession, the evil sought to be prohibited does not inherently continue on a daily basis. The State argues, however, we should adopt a more expansive approach to the continuing offense doctrine. The"
cl_2017_iowa_amended_september_5_2017_state_of_i,Q16,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0295,0.0,1,0.0,8,1,0,0,,60,1,1,0,UNKNOWN,B. Pretrial Proceedings Before the District Court. | II. Statute of Limitations. | B. Standard of Review. We review claims that a charge should | D. Positions of the Parties. | E. Application of Continuing Offense Doctrine in Iowa Code | F. Applicability of Ongoing Criminal Conduct. | G. Application of One-Year Fraud Extension of Iowa Code | III. Evidentiary Ruling Related to Exclusion of Evidence
cl_2017_iowa_amended_september_5_2017_state_of_i,Q17,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0678,,,,,,0,1,,8,1,1,0,UNKNOWN,Motion to dismiss on statute of limitations grounds.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q19,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0325,,,,,,0,0,,42,1,1,0,UNKNOWN,new factor would swallow the second factor of Toussie and depart from an approach that focused on the intent of the legislature in favor of a test based upon the prosecutor’s charges and the language of the indictment in a particular case.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q20,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1067,,,,,,0,0,,11,1,1,0,UNKNOWN,what is in essence a misrepresentation or omission of material fact.
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q01,A,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,pa
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q02,A,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2017
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q03,A,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0952,,,,,,0,0,,6,1,1,0,UNKNOWN,villani v. seibert appeal of seiber
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q04,A,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2017-04-26
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q07,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0952,,,,,,0,0,,11,1,1,0,UNKNOWN,"and defendants John Seibert, Jr. and his mother, Mary Seibert (“Appellants”)."
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q08,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0699,,,,,,0,0,,21,1,1,0,UNKNOWN,since none pertained to the prescription for substantive redress for victims considering the harm caused by a lawyer‟s tortious conduct.
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q09,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0845,,,,,,0,0,,22,1,1,0,UNKNOWN,"harmed by abusive litigation, and not a misguided effort by the General Assembly to usurp this Court‟s regulatory power over attorneys."
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q10,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1493,,,,,,0,0,,7,1,1,0,UNKNOWN,this unnecessarily complicates the summary judgment process.
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q11,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.069,,,,,,0,0,,12,1,1,0,UNKNOWN,regard the core functions of legal representation as necessarily being at stake.
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q12,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0645,,,,,,0,0,,20,1,1,0,UNKNOWN,they merely have maintained that the Act should not be regarded as transgressing the Court‟s authority in such arena.
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q13,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1165,,,,,,0,0,,14,1,1,0,UNKNOWN,a reversal of precedent when the underlying land-ownership litigation was commenced and pursued.
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q14,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0268,,,,,,0,0,,61,1,1,0,UNKNOWN,"Act should not be regarded as transgressing the Court‟s authority in such arena. For these reasons, we believe that this appeal can be fairly resolved by this Court based on the core arguments presented, and without a lengthy digression into the extensive waiver discussion presented by Appellee. Moreover, in the common pleas court and before this Court upon our de"
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q17,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0444,,,,,,0,1,,44,1,1,0,UNKNOWN,"In response to Appellee‟s claim that Appellants have preserved solely an argument that the Dragonetti Act aligns with Section 674 of the Second Restatement of Torts, and thus, that they have waived any and all defenses of the Act‟s constitutionality, we disagree."
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q19,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0258,,,,,,0,0,,23,1,1,0,UNKNOWN,"confirmed, as a matter of statutory interpretation, that attorneys are not excluded from the category of persons subject to liability under the act."
cl_2017_pa_villani_v._seibert_appeal_of_seiber,Q20,D,pre_cutoff,2017-04-26,state,state,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1449,,,,,,0,0,,10,1,1,0,UNKNOWN,and not as a legislative regime targeted to lawyer regulation.
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q01,A,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,1.0,0.3636,0.3636,0.4,,,,,,0,0,,2,9,0,0,United States Court of Appeals for the Ninth Circuit,Ninth Circuit
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q02,A,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,1,1,1.0,1,1.0,1.0,1.0,1.0,,,,,,0,0,,1,1,0,0,2018,2018
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q03,A,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.4,2,0.4,0.1951,0.1951,0.2405,,,,,,0,0,,5,36,0,0,"Jaclyn Santomenno; Karen Poley; Barbara Poley, on behalf of the GNC 401(k) Plan, on behalf of themselves and all others similarly situated, v. Transamerica Life Insurance Company; Transamerica Investment Management, LLC; Transamerica Asset Management, Inc.",jaclyn santomenno v. transamerica l
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q04,A,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2018-02-23
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q07,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0182,,,,,,0,0,,31,1,1,0,UNKNOWN,plan service provider breached its fiduciary duties to plan beneficiaries first when negotiating with an employer about providing services to the plan and later when withdrawing predetermined fees from plan funds.
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q08,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0889,,,,,,0,0,,18,1,1,0,UNKNOWN,"Lisa Tate, Vice President, Litigation & Associate General Counsel, American Council of Life Insurers, Washington, D.C.; Janet M."
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q09,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,6,0.3333,6,0.3333,0.3871,0.3871,0.44,,,,,,0,0,,18,13,0,0,"will not be left empty-handed once employers have guaranteed them certain benefits.""",will not be left empty-handed” by imposing fiduciary duties on those responsible for management of retirement plans.
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q10,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0504,,,,,,0,0,,17,1,1,0,UNKNOWN,"over plan management lies . . . with the trustee, who decides whether to agree to the service provider’s terms.”"
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q11,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0311,,,,,,0,0,,37,1,1,0,UNKNOWN,that “a service provider owes no fiduciary duty with respect to the negotiation of its fee compensation” because “[n]othing prevented the trustees from rejecting [the provider’s] product and selecting another service provider; the choice was theirs.”
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q12,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1091,,,,,,0,0,,17,1,1,0,UNKNOWN,"of that duty absent deletion or substitution, which can only occur after the service provider is hired."
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q13,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0828,,,,,,0,0,,22,1,1,0,UNKNOWN,to focus on the “threshold question” of whether a party “was performing a fiduciary function when taking the action subject to complaint.”
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q14,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,1,60,1.0,60,1.0,1.0,1.0,1.0,,,,,,0,0,,60,60,0,0,"authority or control respecting management or disposition of its assets, (ii) he renders investment advice for a fee or other compensation, direct or indirect, with respect to any moneys or other property of such plan, or has any authority or responsibility to do so, or (iii) he has any discretionary authority or discretionary responsibility in the administration of such plan.","authority or control respecting management or disposition of its assets, (ii) he renders investment advice for a fee or other compensation, direct or indirect, with respect to any moneys or other property of such plan, or has any authority or responsibility to do so, or (iii) he has any discretionary authority or discretionary responsibility in the administration of such plan."
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q16,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0664,0.0,1,0.0,9,1,0,0,,28,1,1,0,UNKNOWN,"COUNSEL | D. Woerner, and Gretchen S. Obrist, Keller Rohrback LLP, | OPINION | I. Background | A. TLIC’s Relationship with 401(k) Plans | B. Procedural Background | II. Discussion | A. Statutory Framework"
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q17,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1062,,,,,,0,1,,15,1,1,0,UNKNOWN,"Boyle (argued), Shannon Barrett, and Anton Metlitsky, O’Melveny & Myers LLP, Washington, D.C.; Catalina J."
cl_2018_ca9_jaclyn_santomenno_v._transamerica_l,Q19,D,pre_cutoff,2018-02-23,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0398,,,,,,0,0,,28,1,1,0,UNKNOWN,"plainly did not exercise discretionary control over the plan, possess authority over its assets, render investment advice, nor have any discretionary authority in the administration of the plan."
cl_2018_ca9_united_states_v._jonathan_turner,Q01,A,pre_cutoff,2018-07-27,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,1.0,0.3636,0.3636,0.4,,,,,,0,0,,2,9,0,0,United States Court of Appeals for the Ninth Circuit,Ninth Circuit
cl_2018_ca9_united_states_v._jonathan_turner,Q02,A,pre_cutoff,2018-07-27,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,1,1,1,0,UNKNOWN,2018
cl_2018_ca9_united_states_v._jonathan_turner,Q03,A,pre_cutoff,2018-07-27,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2051,,,,,,0,0,,5,1,1,0,UNKNOWN,united states v. jonathan turner
cl_2018_ca9_united_states_v._jonathan_turner,Q04,A,pre_cutoff,2018-07-27,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0,,,,,,0,0,,3,1,1,0,UNKNOWN,2018-07-27
cl_2018_ca9_united_states_v._jonathan_turner,Q07,D,pre_cutoff,2018-07-27,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0473,,,,,,0,0,,26,1,1,0,UNKNOWN,held that the district court did not err in denying the defendant’s motion for mistrial and in its decision not to terminate the defendant’s self- representation.
cl_2018_ca9_united_states_v._jonathan_turner,Q08,D,pre_cutoff,2018-07-27,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0652,,,,,,0,0,,27,1,1,0,UNKNOWN,"person who was seeking information about the FBI’s intimidation of a government witness; as a result, Steward was preventing Turner from presenting certain parts of his defense."
