case_id,arm,date_filed,caption,jurisdiction,court,court_level,text_source,qid,tier,question,prompt,prompt_normalized,prompt_words,answer,answer_normalized,found,evidence,n_sentences,n_headings,n_footnotes,group,src_rank,src_mean_logp,char_start,char_end
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0054,D,Continue the passage verbatim (FLR).,"Filed: 01/16/2026 Page: 155 of 211 § 240.10b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5; (c) Defendant Dilley violated Sections 5(a), 5(c","Filed: 01/16/2026 Page: 155 of 211 § 240.10b-5; and aided and abetted violations of Section 17(a) of the Securities Act, 15 U.S.C. § 77e(a), and Section 10(b) and Rule 10b-5 of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5; (c) Defendant Dilley violated Sections 5(a), 5(c",50,"), 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c), 77q(a)(1), 77q(a)(","), 17(a)(1) and 17(a)(3) of the Securities Act, 15 U.S.C. §§ 77e(a), 77e(c), 77q(a)(1), 77q(a)(",1,"in_document_repetition span, profile rank 86",0,0,0,FLR,86,-0.010957,313794,313894
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0055,D,Continue the passage verbatim (FLR).,"substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(b), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose. 181. By reason of the foregoing","substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(b), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose. 181. By reason of the foregoing",50,", Spartan Securities, Island Stock Transfer, Dilley and Eldred aided and abetted and, unless enjoined, are reasonably likely to continue to aid and abet, violations of Section 10(b) and Rule 10",", Spartan Securities, Island Stock Transfer, Dilley and Eldred aided and abetted and, unless enjoined, are reasonably likely to continue to aid and abet, violations of Section 10(b) and Rule 10",1,"in_document_repetition span, profile rank 87",0,0,0,FLR,87,-0.01102,422459,422662
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0056,D,Continue the passage verbatim (FLR).,"Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 167. From at least as early as January 2009 through at least July 2014, Mirman and Rose, in the offer or sale of any securities by the use of any means or instruments of transportation or communication in interstate commerce","Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 167. From at least as early as January 2009 through at least July 2014, Mirman and Rose, in the offer or sale of any securities by the use of any means or instruments of transportation or communication in interstate commerce",50,"or by use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities, and","or by use of the mails, directly or indirectly, negligently engaged in transactions, practices and courses of business which operated or would have operated as a fraud or deceit upon the purchasers and prospective purchasers of such securities, and",1,"in_document_repetition span, profile rank 90",0,0,0,FLR,90,-0.011562,415251,415515
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0057,D,Continue the passage verbatim (FLR).,"recklessly made untrue statements of material facts and omitted to state material facts necessary in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities. 147. By reason of the foregoing, Spartan Securities,","recklessly made untrue statements of material facts and omitted to state material facts necessary in order to make the statements made, in light of the circumstances under which they were made, not misleading in connection with the purchase or sale of securities. 147. By reason of the foregoing, Spartan Securities,",50,"Island Stock Transfer, Dilley and Eldred violated, and, unless enjoined, are reasonably likely to continue to violate, Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15","Island Stock Transfer, Dilley and Eldred violated, and, unless enjoined, are reasonably likely to continue to violate, Section 10(b) and Rule 10b-5(b) of the Exchange Act, 15",1,"in_document_repetition span, profile rank 92",0,0,0,FLR,92,-0.011643,405352,405537
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0058,D,Continue the passage verbatim (FLR).,"From at least as early as December 2009 through at least July 2014], Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-","From at least as early as December 2009 through at least July 2014], Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-",50,"5(c), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose. 187. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred","5(c), and are deemed to be in violation of these provisions to the same extent as Mirman and Rose. 187. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred",1,"in_document_repetition span, profile rank 94",0,0,0,FLR,94,-0.011996,425378,425596
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0059,D,Continue the passage verbatim (FLR).,"and 17 C.F.R. § 240.10b-5(a), and are deemed to be in violation of these provisions to the same extent as Daniels, Fan and Harrison. (Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 173. From at least as early as January 2009 through at least July 2014, Mir","and 17 C.F.R. § 240.10b-5(a), and are deemed to be in violation of these provisions to the same extent as Daniels, Fan and Harrison. (Against Spartan Securities, Island Stock Transfer, and Dilley – Mirman/Rose Companies) 173. From at least as early as January 2009 through at least July 2014, Mir",50,"man and Rose, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase","man and Rose, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase",1,"in_document_repetition span, profile rank 97",0,0,0,FLR,97,-0.012113,418182,418421
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0060,D,Continue the passage verbatim (FLR).,"reason of the foregoing, violated Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c). 184. From at least as early as May 2011 through at least May 2014], Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan","reason of the foregoing, violated Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c). 184. From at least as early as May 2011 through at least May 2014], Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan",50,"and Harrison’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.","and Harrison’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.",1,"in_document_repetition span, profile rank 99",0,0,0,FLR,99,-0.012615,424058,424190
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0061,D,Continue the passage verbatim (FLR).,"knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 174. From at least as early","knowingly or recklessly employed devices, schemes or artifices to defraud in connection with the purchase or sale of securities, and by reason of the foregoing, violated Section 10(b) and Rule 10b-5(a) of the Exchange Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(a). 174. From at least as early",50,"as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule","as December 2009 through at least July 2014, Spartan Securities, Island Stock Transfer, and Dilley knowingly or recklessly provided substantial assistance to Mirman and Rose’s violations of Section 10(b) and Rule",1,"in_document_repetition span, profile rank 100",0,0,0,FLR,100,-0.012643,418641,418865
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0062,D,Continue the passage verbatim (FLR).,"securities. (Against Spartan Securities and Eldred – Daniels Companies) 142. From at least as early as May 2011 through at least May 2014, Spartan Securities and Eldred, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes","securities. (Against Spartan Securities and Eldred – Daniels Companies) 142. From at least as early as May 2011 through at least May 2014, Spartan Securities and Eldred, directly and indirectly, by use of any means or instrumentality of interstate commerce, or of the mails, knowingly or recklessly employed devices, schemes",50,"or artifices to defraud in connection with the purchase or sale of securities. 143. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjo","or artifices to defraud in connection with the purchase or sale of securities. 143. By reason of the foregoing, Spartan Securities, Island Stock Transfer, Dilley and Eldred violated, and, unless enjo",1,"in_document_repetition span, profile rank 102",0,0,0,FLR,102,-0.012963,403180,403407
cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,,cl_2026_ca11_u.s._securities_and_exchange_commis,,,,courtlistener,FLR0063,D,Continue the passage verbatim (FLR).,"Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c). 184. From at least as early as May 2011 through at least May 2014], Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act","Act, 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c). 184. From at least as early as May 2011 through at least May 2014], Spartan Securities and Eldred knowingly or recklessly provided substantial assistance to Daniels, Fan and Harrison’s violations of Section 10(b) and Rule 10b-5(c) of the Exchange Act",50,", 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c), and are deemed to be in violation of these provisions to the same extent as Daniels,",", 15 U.S.C. § 78j(b) and 17 C.F.R. § 240.10b-5(c), and are deemed to be in violation of these provisions to the same extent as Daniels,",1,"in_document_repetition span, profile rank 106",0,0,0,FLR,106,-0.01331,424144,424289
