dataset,model,case_id,qid,category
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q08,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q09,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q10,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q11,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q12,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q13,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q14,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q16,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q17,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q19,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q20,attempt
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q21,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q22,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q23,unknown_bare
court,Claude Opus 4,cl_2019_ca9_ussec_v._hui_feng,Q24,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q01,attempt
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q02,attempt
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q03,attempt
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q04,attempt
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q07,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q08,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q09,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q10,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q11,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q12,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q13,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q14,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q16,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q17,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q19,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q20,attempt
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q21,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q22,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q23,unknown_bare
court,Claude Opus 4,cl_2019_cadc_donald_trump_v._mazars_usa_llp,Q24,unknown_explained
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q01,attempt
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q02,attempt
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q03,attempt
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q04,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q07,attempt
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q08,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q09,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q10,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q11,attempt
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q12,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q13,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q16,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q17,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q19,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q21,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q22,unknown_explained
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q23,unknown_bare
court,Claude Opus 4,cl_2019_cadc_the_robare_group_ltd._v._sec,Q24,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q01,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q02,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q03,attempt
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q04,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q07,unknown_explained
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q08,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q09,unknown_explained
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q10,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q11,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q12,unknown_explained
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q13,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q14,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q16,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q17,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q19,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q20,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q21,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q22,unknown_bare
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q23,unknown_explained
court,Claude Opus 4,cl_2019_calctapp_j.b.b._investment_partners_v._fair,Q24,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q01,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q02,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q03,attempt
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q04,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q07,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q08,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q09,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q10,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q11,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q12,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q13,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q14,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q16,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q17,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q19,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q20,attempt
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q21,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q22,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q23,unknown_bare
court,Claude Opus 4,cl_2019_dcd_state_of_new_york_v._united_states_,Q24,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q01,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q02,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q03,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q04,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q07,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q08,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q09,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q10,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q11,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q12,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q13,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q14,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q16,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q17,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q19,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q20,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q21,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q22,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q23,unknown_bare
court,Claude Opus 4,cl_2019_dcd_taylor_v._federal_aviation_administ,Q24,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q01,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q02,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q03,attempt
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q04,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q07,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q08,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q09,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q10,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q11,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q12,unknown_explained
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q13,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q16,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q17,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q20,attempt
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q21,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q22,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q23,unknown_bare
court,Claude Opus 4,cl_2020_ca11_united_states_v._gerti_muho,Q24,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q01,attempt
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q02,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q03,attempt
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q04,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q07,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q08,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q09,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q10,attempt
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q11,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q12,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q13,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q16,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q17,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q20,attempt
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q21,unknown_explained
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q22,unknown_explained
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q23,unknown_explained
court,Claude Opus 4,cl_2020_ca2_abm_indus._groups_llc_v._intl_union,Q24,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q01,attempt
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q02,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q03,attempt
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q04,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q07,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q08,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q09,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q10,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q11,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q12,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q13,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q14,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q16,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q17,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q20,attempt
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q21,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q22,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q23,unknown_bare
court,Claude Opus 4,cl_2020_ca2_gonnella_v._securities_and_exchange,Q24,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q01,attempt
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q02,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q03,attempt
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q04,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q07,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q08,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q09,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q10,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q11,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q12,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q13,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q14,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q16,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q17,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q20,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q21,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q22,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q23,unknown_bare
court,Claude Opus 4,cl_2020_ca2_united_states_v._kosinski,Q24,unknown_bare
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q01,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q02,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q03,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q04,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q07,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q08,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q09,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q10,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q11,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q12,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q13,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q20,attempt
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q21,unknown_bare
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q22,unknown_bare
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q23,unknown_bare
court,Claude Opus 4,cl_2020_ca2_xy_planning_network_llc_v._sec,Q24,attempt
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q01,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q02,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q03,attempt
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q04,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q07,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q08,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q09,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q10,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q11,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q12,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q13,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q14,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q16,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q17,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q20,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q21,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q22,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q23,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q24,unknown_explained
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q01,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q02,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q03,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q04,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q07,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q08,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q09,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q10,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q11,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q12,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q13,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q16,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q17,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q20,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q21,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q22,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q23,unknown_bare
court,Claude Opus 4,cl_2020_ca3_jeffrey_norman_v._david_elkin,Q24,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q01,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q02,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q03,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q04,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q07,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q08,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q09,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q10,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q11,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q12,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q13,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q19,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q21,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q22,unknown_bare
court,Claude Opus 4,cl_2020_ca3_united_states_v._steven_fishoff,Q23,unknown_bare
