case_id,qid,work,arm,date_filed,jurisdiction,model,condition,trunc_n,n_prefix_tokens,n_suffix_tokens,logp_sum,logp_per_token,p_geomean,min_token_logprob,n_tokens_below_1e3,first_break_index,align_warning
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,20,-63.184239,-3.159212,0.04245919,-7.821427,3,6,
cl_2023_ca9_julie_su_v._brian_bowers,Q10,cl_2023_ca9_julie_su_v._brian_bowers,pre_cutoff,2023-10-25,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,20,-63.184239,-3.159212,0.04245919,-7.821427,3,6,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-37.262943,-3.726294,0.02408191,-9.595932,1,1,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,11,-37.8387,-3.439882,0.03206848,-9.595932,1,1,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,11,-37.8387,-3.439882,0.03206848,-9.595932,1,1,
cl_2024_dcd_united_states_v._michel,Q12,cl_2024_dcd_united_states_v._michel,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,11,-37.8387,-3.439882,0.03206848,-9.595932,1,1,
cl_2025_ca11_united_states_v._ephren_taylor_ii,Q09,cl_2025_ca11_united_states_v._ephren_taylor_ii,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,13,10,-38.543976,-3.854398,0.02118636,-8.699683,2,5,
cl_2025_ca11_united_states_v._ephren_taylor_ii,Q09,cl_2025_ca11_united_states_v._ephren_taylor_ii,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,13,14,-42.113817,-3.00813,0.04938395,-8.699683,2,5,
cl_2025_ca11_united_states_v._ephren_taylor_ii,Q09,cl_2025_ca11_united_states_v._ephren_taylor_ii,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,13,14,-42.113817,-3.00813,0.04938395,-8.699683,2,5,
cl_2025_ca11_united_states_v._ephren_taylor_ii,Q09,cl_2025_ca11_united_states_v._ephren_taylor_ii,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,13,14,-42.113817,-3.00813,0.04938395,-8.699683,2,5,
cl_2025_scotus_cunningham_v._cornell_univ.,Q12,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-36.959543,-3.695954,0.02482375,-7.886972,2,9,
cl_2025_scotus_cunningham_v._cornell_univ.,Q12,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,19,-64.705788,-3.405568,0.03318797,-7.886972,2,9,
cl_2025_scotus_cunningham_v._cornell_univ.,Q12,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,19,-64.705788,-3.405568,0.03318797,-7.886972,2,9,
cl_2025_scotus_cunningham_v._cornell_univ.,Q12,cl_2025_scotus_cunningham_v._cornell_univ.,post_cutoff_control,2025-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,19,-64.705788,-3.405568,0.03318797,-7.886972,2,9,
cl_2026_ca11_u.s._securities_and_exchange_commis,Q19,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,2026-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-29.294118,-2.929412,0.05342846,-6.869708,0,6,
cl_2026_ca11_u.s._securities_and_exchange_commis,Q19,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,2026-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,20,-39.556746,-1.977837,0.13836816,-6.869708,0,6,
cl_2026_ca11_u.s._securities_and_exchange_commis,Q19,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,2026-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,20,-39.556746,-1.977837,0.13836816,-6.869708,0,6,
cl_2026_ca11_u.s._securities_and_exchange_commis,Q19,cl_2026_ca11_u.s._securities_and_exchange_commis,post_cutoff_control,2026-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,20,-39.556746,-1.977837,0.13836816,-6.869708,0,6,
cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,Q19,cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,post_cutoff_control,2026-08-03,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-24.190816,-2.419082,0.08900332,-7.273047,1,5,
cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,Q19,cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,post_cutoff_control,2026-08-03,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,20,-46.004288,-2.300214,0.10023735,-8.134417,2,11,
cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,Q19,cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,post_cutoff_control,2026-08-03,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,20,-46.004288,-2.300214,0.10023735,-8.134417,2,11,
cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,Q19,cl_2026_dcd_securities_and_exchange_commission_v_wisdom_ca,post_cutoff_control,2026-08-03,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,20,-46.004288,-2.300214,0.10023735,-8.134417,2,11,
cl_2026_ca4_in_re_the_boeing_company,Q11,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,14,10,-33.169878,-3.316988,0.03626189,-13.502407,1,1,
cl_2026_ca4_in_re_the_boeing_company,Q11,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,14,13,-45.231456,-3.479343,0.03082766,-13.502407,2,1,
cl_2026_ca4_in_re_the_boeing_company,Q11,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,14,13,-45.231456,-3.479343,0.03082766,-13.502407,2,1,
cl_2026_ca4_in_re_the_boeing_company,Q11,cl_2026_ca4_in_re_the_boeing_company,post_cutoff_control,2026-07-20,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,14,13,-45.231456,-3.479343,0.03082766,-13.502407,2,1,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q11,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,13,10,-19.806797,-1.98068,0.13797542,-7.074115,1,6,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q11,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,13,15,-38.614621,-2.574308,0.07620654,-11.794309,2,12,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q11,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,13,15,-38.614621,-2.574308,0.07620654,-11.794309,2,12,
cl_2019_ca3_jennifer_sweda_v._university_of_pen,Q11,cl_2019_ca3_jennifer_sweda_v._university_of_pen,pre_cutoff,2019-05-02,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,13,15,-38.614621,-2.574308,0.07620654,-11.794309,2,12,
cl_2020_ca11_united_states_v._gerti_muho,Q19,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-55.430244,-5.543024,0.00391467,-10.56447,4,9,
cl_2020_ca11_united_states_v._gerti_muho,Q19,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,21,-78.937607,-3.758934,0.02330858,-10.56447,5,9,
cl_2020_ca11_united_states_v._gerti_muho,Q19,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,21,-78.937607,-3.758934,0.02330858,-10.56447,5,9,
cl_2020_ca11_united_states_v._gerti_muho,Q19,cl_2020_ca11_united_states_v._gerti_muho,pre_cutoff,2020-10-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,21,-78.937607,-3.758934,0.02330858,-10.56447,5,9,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q09,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,9,10,-32.628838,-3.262884,0.03827785,-9.377714,1,2,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q09,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,9,19,-39.648323,-2.086754,0.1240893,-9.377714,1,2,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q09,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,9,19,-39.648323,-2.086754,0.1240893,-9.377714,1,2,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q09,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,9,19,-39.648323,-2.086754,0.1240893,-9.377714,1,2,
cl_2020_ca3_united_states_v._steven_fishoff,Q19,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-29.357038,-2.935704,0.05309334,-10.219665,1,1,
cl_2020_ca3_united_states_v._steven_fishoff,Q19,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,20,-56.908624,-2.845431,0.05810921,-10.219665,2,1,
cl_2020_ca3_united_states_v._steven_fishoff,Q19,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,20,-56.908624,-2.845431,0.05810921,-10.219665,2,1,
cl_2020_ca3_united_states_v._steven_fishoff,Q19,cl_2020_ca3_united_states_v._steven_fishoff,pre_cutoff,2020-01-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,20,-56.908624,-2.845431,0.05810921,-10.219665,2,1,
cl_2021_ca2_donna_browe_v._ctc_corp.,Q11,cl_2021_ca2_donna_browe_v._ctc_corp.,pre_cutoff,2021-09-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-18.973016,-1.897302,0.14997276,-4.645056,0,6,
cl_2021_ca2_donna_browe_v._ctc_corp.,Q11,cl_2021_ca2_donna_browe_v._ctc_corp.,pre_cutoff,2021-09-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,20,-52.311411,-2.615571,0.07312606,-8.993917,1,13,
cl_2021_ca2_donna_browe_v._ctc_corp.,Q11,cl_2021_ca2_donna_browe_v._ctc_corp.,pre_cutoff,2021-09-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,20,-52.311411,-2.615571,0.07312606,-8.993917,1,13,
cl_2021_ca2_donna_browe_v._ctc_corp.,Q11,cl_2021_ca2_donna_browe_v._ctc_corp.,pre_cutoff,2021-09-29,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,20,-52.311411,-2.615571,0.07312606,-8.993917,1,13,
cl_2022_ca7_walter_dean_v._national_production_,Q11,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,13,10,-45.203856,-4.520386,0.01088483,-8.591005,1,6,
cl_2022_ca7_walter_dean_v._national_production_,Q11,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,13,15,-65.386236,-4.359082,0.01279012,-9.714295,2,11,
cl_2022_ca7_walter_dean_v._national_production_,Q11,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,13,15,-65.386236,-4.359082,0.01279012,-9.714295,2,11,
cl_2022_ca7_walter_dean_v._national_production_,Q11,cl_2022_ca7_walter_dean_v._national_production_,pre_cutoff,2022-08-15,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,13,15,-65.386236,-4.359082,0.01279012,-9.714295,2,11,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q08,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-35.174638,-3.517464,0.0296746,-7.271863,1,3,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q08,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,12,-38.070942,-3.172578,0.04189543,-7.271863,1,3,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q08,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,12,-38.070942,-3.172578,0.04189543,-7.271863,1,3,
cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,Q08,cl_2023_ca2_ark._tchr._ret._sys._v._goldman_sac,pre_cutoff,2023-08-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,12,-38.070942,-3.172578,0.04189543,-7.271863,1,3,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q10,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-31.125211,-3.112521,0.04448865,-8.927863,1,0,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q10,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,20,-55.411963,-2.770598,0.06262453,-8.927863,2,0,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q10,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,20,-55.411963,-2.770598,0.06262453,-8.927863,2,0,
cl_2023_ca3_marlow_henry_v._wilmington_trust_na,Q10,cl_2023_ca3_marlow_henry_v._wilmington_trust_na,pre_cutoff,2023-06-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,20,-55.411963,-2.770598,0.06262453,-8.927863,2,0,
cl_2024_ca9_renaldo_white_v._symetra_assigned_b,Q10,cl_2024_ca9_renaldo_white_v._symetra_assigned_b,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,10,10,-24.708069,-2.470807,0.08451664,-6.374787,0,7,
cl_2024_ca9_renaldo_white_v._symetra_assigned_b,Q10,cl_2024_ca9_renaldo_white_v._symetra_assigned_b,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,10,18,-42.737028,-2.374279,0.09308155,-6.957163,1,16,
cl_2024_ca9_renaldo_white_v._symetra_assigned_b,Q10,cl_2024_ca9_renaldo_white_v._symetra_assigned_b,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,10,18,-42.737028,-2.374279,0.09308155,-6.957163,1,16,
cl_2024_ca9_renaldo_white_v._symetra_assigned_b,Q10,cl_2024_ca9_renaldo_white_v._symetra_assigned_b,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,10,18,-42.737028,-2.374279,0.09308155,-6.957163,1,16,
cl_2024_dcd_securities_and_exchange_commission_,Q11,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-33.218773,-3.321877,0.03608503,-10.670948,2,6,
cl_2024_dcd_securities_and_exchange_commission_,Q11,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,21,-73.392608,-3.494886,0.03035221,-10.670948,4,6,
cl_2024_dcd_securities_and_exchange_commission_,Q11,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,21,-73.392608,-3.494886,0.03035221,-10.670948,4,6,
cl_2024_dcd_securities_and_exchange_commission_,Q11,cl_2024_dcd_securities_and_exchange_commission_,post_cutoff_control,2024-07-01,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,21,-73.392608,-3.494886,0.03035221,-10.670948,4,6,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q13,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-56.439878,-5.643988,0.00353873,-13.966389,4,0,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q13,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,21,-83.645238,-3.983107,0.01862768,-13.966389,5,0,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q13,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,21,-83.645238,-3.983107,0.01862768,-13.966389,5,0,
cl_2026_ca9_pover_v_the_capital_group_companies_inc,Q13,cl_2026_ca9_pover_v_the_capital_group_companies_inc,post_cutoff_control,2026-07-30,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,21,-83.645238,-3.983107,0.01862768,-13.966389,5,0,
cl_2026_ca2_hayden_v_koons,Q19,cl_2026_ca2_hayden_v_koons,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,10,10,-12.497065,-1.249706,0.28658891,-6.173395,0,0,
cl_2026_ca2_hayden_v_koons,Q19,cl_2026_ca2_hayden_v_koons,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,10,18,-28.267862,-1.570437,0.20795433,-6.694413,0,15,
cl_2026_ca2_hayden_v_koons,Q19,cl_2026_ca2_hayden_v_koons,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,10,18,-28.267862,-1.570437,0.20795433,-6.694413,0,15,
cl_2026_ca2_hayden_v_koons,Q19,cl_2026_ca2_hayden_v_koons,post_cutoff_control,2026-07-21,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,10,18,-28.267862,-1.570437,0.20795433,-6.694413,0,15,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q08,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,16,10,-52.212433,-5.221243,0.00540061,-9.676028,3,1,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q08,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,16,12,-59.207366,-4.933947,0.00719804,-9.676028,3,1,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q08,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,16,12,-59.207366,-4.933947,0.00719804,-9.676028,3,1,
cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,Q08,cl_2026_ca4_dmarcian_inc_v_dmarc_advisor_bv,post_cutoff_control,2026-07-10,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,16,12,-59.207366,-4.933947,0.00719804,-9.676028,3,1,
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q11,cl_2014_ca2_city_of_pontiac_v._ubs_ag,pre_cutoff,2014-05-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,10,10,-25.426181,-2.542618,0.07866019,-6.701872,0,4,
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q11,cl_2014_ca2_city_of_pontiac_v._ubs_ag,pre_cutoff,2014-05-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,10,19,-45.599607,-2.399979,0.09071983,-6.701872,0,4,
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q11,cl_2014_ca2_city_of_pontiac_v._ubs_ag,pre_cutoff,2014-05-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,10,19,-45.599607,-2.399979,0.09071983,-6.701872,0,4,
cl_2014_ca2_city_of_pontiac_v._ubs_ag,Q11,cl_2014_ca2_city_of_pontiac_v._ubs_ag,pre_cutoff,2014-05-06,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,10,19,-45.599607,-2.399979,0.09071983,-6.701872,0,4,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q19,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-44.606043,-4.460604,0.01155538,-9.715847,3,8,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q19,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,21,-60.505215,-2.881201,0.0560674,-9.715847,4,8,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q19,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,21,-60.505215,-2.881201,0.0560674,-9.715847,4,8,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q19,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,21,-60.505215,-2.881201,0.0560674,-9.715847,4,8,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q21,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-26.272859,-2.627286,0.07227436,-9.36251,1,3,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q21,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,21,-75.310109,-3.586196,0.02770352,-11.957029,3,16,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q21,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,21,-75.310109,-3.586196,0.02770352,-11.957029,3,16,
cl_2018_ca9_ussec_v._e._andrew_schooler,Q21,cl_2018_ca9_ussec_v._e._andrew_schooler,pre_cutoff,2018-09-26,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,21,-75.310109,-3.586196,0.02770352,-11.957029,3,16,
cl_2019_dcd_state_of_new_york_v._united_states_,Q08,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,7,10,-37.806898,-3.78069,0.02280695,-13.175394,2,2,
cl_2019_dcd_state_of_new_york_v._united_states_,Q08,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,7,22,-74.238212,-3.374464,0.03423646,-13.175394,3,2,
cl_2019_dcd_state_of_new_york_v._united_states_,Q08,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,7,22,-74.238212,-3.374464,0.03423646,-13.175394,3,2,
cl_2019_dcd_state_of_new_york_v._united_states_,Q08,cl_2019_dcd_state_of_new_york_v._united_states_,pre_cutoff,2019-03-28,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,7,22,-74.238212,-3.374464,0.03423646,-13.175394,3,2,
cl_2020_ca2_united_states_v._kosinski,Q21,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-39.176625,-3.917663,0.01988753,-10.304541,3,8,
cl_2020_ca2_united_states_v._kosinski,Q21,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,21,-63.410747,-3.019559,0.04882273,-10.304541,3,8,
cl_2020_ca2_united_states_v._kosinski,Q21,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,21,-63.410747,-3.019559,0.04882273,-10.304541,3,8,
cl_2020_ca2_united_states_v._kosinski,Q21,cl_2020_ca2_united_states_v._kosinski,pre_cutoff,2020-09-22,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,21,-63.410747,-3.019559,0.04882273,-10.304541,3,8,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q08,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-28.08071,-2.808071,0.06032124,-4.961029,0,0,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q08,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,25,8,21,-47.035553,-2.239788,0.10648105,-8.2799,1,16,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q08,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,50,8,21,-47.035553,-2.239788,0.10648105,-8.2799,1,16,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q08,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,full,8,21,-47.035553,-2.239788,0.10648105,-8.2799,1,16,
cl_2020_ca3_jaroslawicz_v._mt_bank_corp,Q12,cl_2020_ca3_jaroslawicz_v._mt_bank_corp,pre_cutoff,2020-06-18,federal,meta-llama/Llama-3.1-8B-Instruct,raw,10,8,10,-51.102139,-5.110214,0.00603479,-11.442848,1,3,
