dataset,case_id,model_family,model,features_named,entropy,max_entropy,evenness
adversarial,23,openai,openai/gpt-5.4,6,1.5444468198173495,1.791759469228055,0.8619721822833423
adversarial,23,openai,openai/gpt-5.5,6,1.634223273070931,1.791759469228055,0.9120773748582474
adversarial,23,qwen,qwen/qwen3.5-397b-a17b,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
adversarial,23,qwen,qwen/qwen3.5-9b,5,1.458174899361326,1.6094379124341003,0.906015005671138
adversarial,23,qwen,qwen/qwen3.6-35b-a3b,5,1.596804335473315,1.6094379124341003,0.9921503172858167
adversarial,24,anthropic,anthropic/claude-opus-4.8,9,2.116539438054728,2.1972245773362196,0.9632786106100683
adversarial,24,anthropic,anthropic/claude-sonnet-4.6,10,2.20910888004015,2.302585092994046,0.9594037965249098
adversarial,24,google,google/gemini-3.1-flash-lite,5,1.4150225884935588,1.6094379124341003,0.8792029674220179
adversarial,24,google,google/gemini-3.1-pro-preview,4,1.3535252706084164,1.3862943611198906,0.9763620978123273
adversarial,24,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,24,openai,openai/gpt-5.4,6,1.6346473117595788,1.791759469228055,0.9123140353564505
adversarial,24,openai,openai/gpt-5.4-mini,6,1.7655727047459915,1.791759469228055,0.9853848884675656
adversarial,24,openai,openai/gpt-5.5,8,2.0219454804618437,2.0794415416798357,0.9723502392033849
adversarial,24,qwen,qwen/qwen3.5-397b-a17b,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
adversarial,24,qwen,qwen/qwen3.6-35b-a3b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,25,anthropic,anthropic/claude-haiku-4.5,7,1.6927100778904147,1.9459101490553132,0.8698809031404557
adversarial,25,anthropic,anthropic/claude-opus-4.8,9,2.08662094882393,2.1972245773362196,0.9496621193604258
adversarial,25,anthropic,anthropic/claude-sonnet-4.6,14,2.551112466420907,2.6390573296152584,0.9666756526251089
adversarial,25,google,google/gemini-3.1-flash-lite,6,1.735433771585304,1.791759469228055,0.9685640295976682
adversarial,25,google,google/gemini-3.1-pro-preview,6,1.735433771585304,1.791759469228055,0.9685640295976682
adversarial,25,google,google/gemini-3.5-flash,6,1.6172553126049525,1.791759469228055,0.9026073758112833
adversarial,25,openai,openai/gpt-5.4,8,1.9079745463145223,2.0794415416798357,0.9175418053701105
adversarial,25,openai,openai/gpt-5.4-mini,11,2.3067193614367585,2.3978952727983707,0.9619766916445818
adversarial,25,openai,openai/gpt-5.5,10,2.1759814200516905,2.302585092994046,0.945016723452451
adversarial,25,qwen,qwen/qwen3.5-397b-a17b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
adversarial,25,qwen,qwen/qwen3.5-9b,4,1.2798542258336676,1.3862943611198906,0.9232196723355078
adversarial,25,qwen,qwen/qwen3.6-35b-a3b,5,1.5108289377463975,1.6094379124341003,0.9387307991654258
adversarial,26,anthropic,anthropic/claude-opus-4.8,7,1.9039749494328695,1.9459101490553132,0.9784495704270816
adversarial,26,google,google/gemini-3.1-flash-lite,6,1.6695801269814072,1.791759469228055,0.9318104107471041
adversarial,26,google,google/gemini-3.1-pro-preview,6,1.6695801269814072,1.791759469228055,0.9318104107471041
adversarial,26,google,google/gemini-3.5-flash,6,1.7524236752648439,1.791759469228055,0.9780462753853015
adversarial,26,openai,openai/gpt-5.4,9,2.035410422773398,2.1972245773362196,0.9263552045467308
adversarial,26,openai,openai/gpt-5.4-mini,5,1.3628099080727811,1.6094379124341003,0.8467614050495921
adversarial,26,openai,openai/gpt-5.5,9,2.0677950712464184,2.1972245773362196,0.941094093237063
adversarial,26,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,26,qwen,qwen/qwen3.5-9b,6,1.5657306529961337,1.791759469228055,0.8738509157541657
adversarial,26,qwen,qwen/qwen3.6-35b-a3b,6,1.7228001946245186,1.791759469228055,0.9615130960445009
adversarial,27,anthropic,anthropic/claude-haiku-4.5,9,1.9230877640625224,2.1972245773362196,0.8752349595479021
adversarial,27,anthropic,anthropic/claude-opus-4.8,5,1.296958645269964,1.6094379124341003,0.8058457149853359
adversarial,27,anthropic,anthropic/claude-sonnet-4.6,15,2.479802392470126,2.70805020110221,0.9157150748020904
adversarial,27,google,google/gemini-3.1-flash-lite,4,1.2798542258336676,1.3862943611198906,0.9232196723355078
adversarial,27,google,google/gemini-3.1-pro-preview,4,1.161120818283116,1.3862943611198906,0.8375716232049935
adversarial,27,google,google/gemini-3.5-flash,6,1.6137942391528548,1.791759469228055,0.9006757139383932
adversarial,27,openai,openai/gpt-5.4,5,1.3504806848066755,1.6094379124341003,0.8391008279183755
adversarial,27,openai,openai/gpt-5.4-mini,9,2.0982141462338366,2.1972245773362196,0.9549384108826886
adversarial,27,openai,openai/gpt-5.5,7,1.7917959161671344,1.9459101490553132,0.9208009511831792
adversarial,27,qwen,qwen/qwen3.5-397b-a17b,7,1.7092713643970767,1.9459101490553132,0.8783917208237398
adversarial,27,qwen,qwen/qwen3.6-35b-a3b,4,1.2580481453641945,1.3862943611198906,0.9074899102582407
adversarial,28,anthropic,anthropic/claude-opus-4.8,8,1.88911774672962,2.0794415416798357,0.9084736016207187
adversarial,28,anthropic,anthropic/claude-sonnet-4.6,8,1.6160723074541985,2.0794415416798357,0.7771665012273855
adversarial,28,google,google/gemini-3.1-flash-lite,5,1.3491689438896621,1.6094379124341003,0.8382857974615439
adversarial,28,google,google/gemini-3.1-pro-preview,5,1.4320124921730986,1.6094379124341003,0.8897593881129189
adversarial,28,google,google/gemini-3.5-flash,5,1.4886936332683078,1.6094379124341003,0.9249773612060749
adversarial,28,openai,openai/gpt-5.4,8,1.9976583484953645,2.0794415416798357,0.960670597588233
adversarial,28,openai,openai/gpt-5.4-mini,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
adversarial,28,openai,openai/gpt-5.5,9,2.126966361530411,2.1972245773362196,0.9680241079903696
adversarial,28,qwen,qwen/qwen3.5-397b-a17b,5,1.3994886078590607,1.6094379124341003,0.8695511625810318
adversarial,28,qwen,qwen/qwen3.5-9b,4,1.3040114826148388,1.3862943611198906,0.9406454496153464
adversarial,28,qwen,qwen/qwen3.6-35b-a3b,7,1.8047484896412986,1.9459101490553132,0.9274572572209746
adversarial,29,anthropic,anthropic/claude-opus-4.8,8,1.886459979408655,2.0794415416798357,0.9071954857094543
adversarial,29,anthropic,anthropic/claude-sonnet-4.6,12,2.399003035042081,2.4849066497880004,0.9654298423028292
adversarial,29,google,google/gemini-3.1-flash-lite,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
adversarial,29,google,google/gemini-3.1-pro-preview,3,1.0670938948757507,1.0986122886681098,0.9713107216099229
adversarial,29,google,google/gemini-3.5-flash,4,1.3535252706084164,1.3862943611198906,0.9763620978123273
adversarial,29,openai,openai/gpt-5.4,8,1.8280602955488499,2.0794415416798357,0.8791111742781129
adversarial,29,openai,openai/gpt-5.4-mini,7,1.8432012392473909,1.9459101490553132,0.9472180615031045
adversarial,29,openai,openai/gpt-5.5,8,1.955123171325781,2.0794415416798357,0.9402155011996026
adversarial,29,qwen,qwen/qwen3.5-397b-a17b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,29,qwen,qwen/qwen3.5-9b,5,1.4406300471115867,1.6094379124341003,0.8951137760466883
adversarial,29,qwen,qwen/qwen3.6-35b-a3b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
adversarial,30,anthropic,anthropic/claude-haiku-4.5,7,1.8484935845619304,1.9459101490553132,0.9499377889874946
adversarial,30,anthropic,anthropic/claude-opus-4.8,7,1.821134569954801,1.9459101490553132,0.935878036732021
adversarial,30,anthropic,anthropic/claude-sonnet-4.6,12,2.357509603347522,2.4849066497880004,0.9487316570015428
adversarial,30,google,google/gemini-3.1-flash-lite,5,1.5217781873607306,1.6094379124341003,0.9455339504580242
adversarial,30,google,google/gemini-3.1-pro-preview,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
adversarial,30,google,google/gemini-3.5-flash,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,30,openai,openai/gpt-5.4,6,1.7490554227249517,1.791759469228055,0.9761664178498795
adversarial,30,openai,openai/gpt-5.4-mini,5,1.5571130980576458,1.6094379124341003,0.9674887648835618
adversarial,30,openai,openai/gpt-5.5,8,2.0145673935459407,2.0794415416798357,0.9688021294017779
adversarial,30,qwen,qwen/qwen3.5-397b-a17b,5,1.3994886078590607,1.6094379124341003,0.8695511625810318
adversarial,30,qwen,qwen/qwen3.5-9b,5,1.4150225884935588,1.6094379124341003,0.8792029674220179
adversarial,30,qwen,qwen/qwen3.6-35b-a3b,5,1.5841707585125298,1.6094379124341003,0.9843006345716333
adversarial,31,anthropic,anthropic/claude-opus-4.8,9,2.0992785137076213,2.1972245773362196,0.9554228253957808
adversarial,31,anthropic,anthropic/claude-sonnet-4.6,12,2.2593631856887963,2.4849066497880004,0.9092346329716465
adversarial,31,google,google/gemini-3.1-flash-lite,6,1.735433771585304,1.791759469228055,0.9685640295976682
adversarial,31,google,google/gemini-3.1-pro-preview,5,1.56718085483299,1.6094379124341003,0.9737442138807324
adversarial,31,google,google/gemini-3.5-flash,6,1.735433771585304,1.791759469228055,0.9685640295976682
adversarial,31,openai,openai/gpt-5.4,8,1.8743444558600981,2.0794415416798357,0.9013691504623621
adversarial,31,openai,openai/gpt-5.4-mini,7,1.8619640241087128,1.9459101490553132,0.956860225541578
adversarial,31,openai,openai/gpt-5.5,9,2.0696682990257242,2.1972245773362196,0.9419466359396286
adversarial,31,qwen,qwen/qwen3.5-397b-a17b,5,1.4737146012040094,1.6094379124341003,0.9156703652986377
adversarial,31,qwen,qwen/qwen3.6-35b-a3b,6,1.6796478837567517,1.791759469228055,0.9374293327889572
adversarial,32,anthropic,anthropic/claude-opus-4.8,9,2.107705914426226,2.1972245773362196,0.9592583007520694
adversarial,32,anthropic,anthropic/claude-sonnet-4.6,8,1.676177960465783,2.0794415416798357,0.8060712104037874
adversarial,32,google,google/gemini-3.1-flash-lite,5,1.4886936332683078,1.6094379124341003,0.9249773612060749
adversarial,32,google,google/gemini-3.1-pro-preview,2,0.5623351446188083,0.6931471805599453,0.8112781244591328
adversarial,32,google,google/gemini-3.5-flash,8,2.0161537172613797,2.0794415416798357,0.9695649898542806
adversarial,32,openai,openai/gpt-5.4,9,1.95991871670017,2.1972245773362196,0.891997448470313
adversarial,32,openai,openai/gpt-5.4-mini,5,1.5430293192600038,1.6094379124341003,0.9587380211059768
adversarial,32,openai,openai/gpt-5.5,10,2.237137140618776,2.302585092994046,0.9715763154315534
adversarial,32,qwen,qwen/qwen3.5-397b-a17b,6,1.5575023651456283,1.791759469228055,0.8692586208664761
adversarial,32,qwen,qwen/qwen3.5-9b,5,1.4406300471115867,1.6094379124341003,0.8951137760466883
adversarial,33,anthropic,anthropic/claude-opus-4.8,8,1.9381126413094583,2.0794415416798357,0.9320351654337886
adversarial,33,anthropic,anthropic/claude-sonnet-4.6,9,2.0654474065075927,2.1972245773362196,0.940025624968939
adversarial,33,google,google/gemini-3.1-flash-lite,4,1.165524439934698,1.3862943611198906,0.8407481647643377
adversarial,33,google,google/gemini-3.1-pro-preview,4,1.2750380490437343,1.3862943611198906,0.9197455351500672
adversarial,33,google,google/gemini-3.5-flash,6,1.6796478837567517,1.791759469228055,0.9374293327889572
adversarial,33,openai,openai/gpt-5.4,8,1.8590970828680602,2.0794415416798357,0.894036713994963
adversarial,33,openai,openai/gpt-5.4-mini,6,1.6399566463410822,1.791759469228055,0.9152772314063036
adversarial,33,openai,openai/gpt-5.5,8,1.8658119341182628,2.0794415416798357,0.8972658748612878
adversarial,33,qwen,qwen/qwen3.5-397b-a17b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
adversarial,33,qwen,qwen/qwen3.6-35b-a3b,6,1.7228001946245186,1.791759469228055,0.9615130960445009
adversarial,34,anthropic,anthropic/claude-haiku-4.5,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,34,anthropic,anthropic/claude-opus-4.8,9,2.096891336372953,2.1972245773362196,0.954336374170316
adversarial,34,anthropic,anthropic/claude-sonnet-4.6,8,1.960266855941959,2.0794415416798357,0.9426890906288214
adversarial,34,google,google/gemini-3.1-flash-lite,5,1.4150225884935588,1.6094379124341003,0.8792029674220179
adversarial,34,google,google/gemini-3.1-pro-preview,4,0.9404479886553263,1.3862943611198906,0.6783898247235197
adversarial,34,google,google/gemini-3.5-flash,4,1.0250939117917865,1.3862943611198906,0.7394489514937395
adversarial,34,openai,openai/gpt-5.4,7,1.6999460077932762,1.9459101490553132,0.87359943552304
adversarial,34,openai,openai/gpt-5.4-mini,6,1.6509058959554153,1.791759469228055,0.9213881239688251
adversarial,34,openai,openai/gpt-5.5,9,1.982915535729203,2.1972245773362196,0.9024637518542452
adversarial,34,qwen,qwen/qwen3.5-397b-a17b,5,1.3994886078590607,1.6094379124341003,0.8695511625810318
adversarial,34,qwen,qwen/qwen3.5-9b,7,1.6781976819198952,1.9459101490553132,0.8624230069073923
adversarial,34,qwen,qwen/qwen3.6-35b-a3b,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
adversarial,35,anthropic,anthropic/claude-opus-4.8,9,2.0809874373048736,2.1972245773362196,0.9470981977762761
adversarial,35,anthropic,anthropic/claude-sonnet-4.6,10,1.9841847815175415,2.302585092994046,0.8617205016894776
adversarial,35,google,google/gemini-3.1-flash-lite,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
adversarial,35,google,google/gemini-3.1-pro-preview,6,1.735433771585304,1.791759469228055,0.9685640295976682
adversarial,35,google,google/gemini-3.5-flash,6,1.6796478837567517,1.791759469228055,0.9374293327889572
adversarial,35,openai,openai/gpt-5.4,8,1.9305667105511306,2.0794415416798357,0.9284063398058118
adversarial,35,openai,openai/gpt-5.4-mini,6,1.6722151523477766,1.791759469228055,0.9332810464053071
adversarial,35,openai,openai/gpt-5.5,9,2.088542530164763,2.1972245773362196,0.950536668717216
adversarial,35,qwen,qwen/qwen3.5-9b,6,1.735433771585304,1.791759469228055,0.9685640295976682
adversarial,35,qwen,qwen/qwen3.6-35b-a3b,6,1.6088829638639006,1.791759469228055,0.8979346790097092
adversarial,36,anthropic,anthropic/claude-opus-4.8,8,1.9172937052729164,2.0794415416798357,0.9220233735082876
adversarial,36,anthropic,anthropic/claude-sonnet-4.6,9,2.0159039259289293,2.1972245773362196,0.9174774152457769
adversarial,36,google,google/gemini-3.1-flash-lite,4,1.2968441295132072,1.3862943611198906,0.9354752972273344
adversarial,36,google,google/gemini-3.1-pro-preview,4,1.3350851650920204,1.3862943611198906,0.9630603734213404
adversarial,36,google,google/gemini-3.5-flash,4,1.237597168232557,1.3862943611198906,0.8927376486136671
adversarial,36,openai,openai/gpt-5.4,8,1.9589065469081306,2.0794415416798357,0.9420349202630947
adversarial,36,openai,openai/gpt-5.4-mini,5,1.4993238634905504,1.6094379124341003,0.9315822946055655
adversarial,36,openai,openai/gpt-5.5,7,1.813716583104188,1.9459101490553132,0.9320659455857704
adversarial,36,qwen,qwen/qwen3.5-397b-a17b,5,1.4964159349401391,1.6094379124341003,0.9297754970099917
adversarial,36,qwen,qwen/qwen3.6-35b-a3b,5,1.56718085483299,1.6094379124341003,0.9737442138807324
adversarial,37,anthropic,anthropic/claude-haiku-4.5,7,1.6151009973696984,1.9459101490553132,0.8299977253080191
adversarial,37,anthropic,anthropic/claude-opus-4.8,9,2.016499641898642,2.1972245773362196,0.9177485372675571
adversarial,37,anthropic,anthropic/claude-sonnet-4.6,9,2.020472272750849,2.1972245773362196,0.9195565594848505
adversarial,37,google,google/gemini-3.1-flash-lite,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
adversarial,37,google,google/gemini-3.1-pro-preview,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
adversarial,37,google,google/gemini-3.5-flash,6,1.6790818544987116,1.791759469228055,0.9371134258451062
adversarial,37,openai,openai/gpt-5.4,7,1.8513508415333997,1.9459101490553132,0.9514061286088571
adversarial,37,openai,openai/gpt-5.4-mini,6,1.6500244031164266,1.791759469228055,0.9208961534481567
adversarial,37,openai,openai/gpt-5.5,8,1.8614740736498891,2.0794415416798357,0.8951798049326908
adversarial,37,qwen,qwen/qwen3.5-397b-a17b,5,1.4702535277519118,1.6094379124341003,0.9135198794517726
adversarial,37,qwen,qwen/qwen3.6-35b-a3b,6,1.735433771585304,1.791759469228055,0.9685640295976682
adversarial,38,anthropic,anthropic/claude-opus-4.8,10,2.197040210974479,2.302585092994046,0.9541624401457725
adversarial,38,anthropic,anthropic/claude-sonnet-4.6,14,2.486926337122806,2.6390573296152584,0.9423540402911099
adversarial,38,google,google/gemini-3.1-flash-lite,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,38,google,google/gemini-3.1-pro-preview,4,1.1872832254713437,1.3862943611198906,0.8564438107590803
adversarial,38,google,google/gemini-3.5-flash,5,1.392321254757429,1.6094379124341003,0.8650978357106639
adversarial,38,openai,openai/gpt-5.4,7,1.7763858324817416,1.9459101490553132,0.9128817347214767
adversarial,38,openai,openai/gpt-5.4-mini,6,1.7092713643970767,1.791759469228055,0.9539625121297578
adversarial,38,openai,openai/gpt-5.5,9,2.097469066322465,2.1972245773362196,0.9545993104015376
adversarial,38,qwen,qwen/qwen3.5-397b-a17b,5,1.3994886078590607,1.6094379124341003,0.8695511625810318
adversarial,38,qwen,qwen/qwen3.6-35b-a3b,4,1.135900959294373,1.3862943611198906,0.8193793404575042
adversarial,39,anthropic,anthropic/claude-opus-4.8,8,1.9503000726574828,2.0794415416798357,0.9378960810227785
adversarial,39,anthropic,anthropic/claude-sonnet-4.6,10,2.076232431289938,2.302585092994046,0.9016962880577924
adversarial,39,google,google/gemini-3.1-flash-lite,5,1.4305622903362423,1.6094379124341003,0.8888583270495175
adversarial,39,google,google/gemini-3.1-pro-preview,4,1.161120818283116,1.3862943611198906,0.8375716232049935
adversarial,39,google,google/gemini-3.5-flash,4,1.3535252706084164,1.3862943611198906,0.9763620978123273
adversarial,39,openai,openai/gpt-5.4,8,1.857190674366855,2.0794415416798357,0.8931199252980971
adversarial,39,openai,openai/gpt-5.4-mini,5,1.5047882836811908,1.6094379124341003,0.9349775297671233
adversarial,39,openai,openai/gpt-5.5,9,2.0638473602700484,2.1972245773362196,0.9392974125440243
adversarial,39,qwen,qwen/qwen3.5-397b-a17b,4,1.287021578935299,1.3862943611198906,0.9283898247235197
adversarial,39,qwen,qwen/qwen3.5-9b,5,1.5444795210968603,1.6094379124341003,0.9596390821693783
adversarial,39,qwen,qwen/qwen3.6-35b-a3b,4,1.070047314690476,1.3862943611198906,0.771875977210251
adversarial,40,anthropic,anthropic/claude-opus-4.8,8,1.8601473988651422,2.0794415416798357,0.8945418092217485
