dataset,case_id,model_family,model,features_found,total_features,coverage
standard,32,qwen,qwen/qwen3.5-9b,5,15,0.3333333333333333
standard,32,openai,openai/gpt-5.4,7,15,0.4666666666666667
standard,32,anthropic,anthropic/claude-sonnet-4.6,8,15,0.5333333333333333
standard,32,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
standard,32,gold,gold,6,15,0.4
standard,29,anthropic,anthropic/claude-opus-4.8,9,13,0.6923076923076923
standard,29,openai,openai/gpt-5.4-mini,5,13,0.38461538461538464
standard,29,openai,openai/gpt-5.5,8,13,0.6153846153846154
standard,29,google,google/gemini-3.1-pro-preview,6,13,0.46153846153846156
standard,29,anthropic,anthropic/claude-sonnet-4.6,7,13,0.5384615384615384
standard,29,anthropic,anthropic/claude-haiku-4.5,9,13,0.6923076923076923
standard,29,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
standard,29,openai,openai/gpt-5.4,8,13,0.6153846153846154
standard,29,google,google/gemini-3.5-flash,5,13,0.38461538461538464
standard,29,qwen,qwen/qwen3.6-35b-a3b,7,13,0.5384615384615384
standard,29,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
standard,29,gold,gold,6,13,0.46153846153846156
standard,37,anthropic,anthropic/claude-opus-4.8,10,16,0.625
standard,37,anthropic,anthropic/claude-haiku-4.5,10,16,0.625
standard,37,openai,openai/gpt-5.4-mini,5,16,0.3125
standard,37,openai,openai/gpt-5.4,7,16,0.4375
standard,37,google,google/gemini-3.1-flash-lite,5,16,0.3125
standard,37,google,google/gemini-3.1-pro-preview,6,16,0.375
standard,37,google,google/gemini-3.5-flash,6,16,0.375
standard,37,openai,openai/gpt-5.5,9,16,0.5625
standard,37,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
standard,37,qwen,qwen/qwen3.5-397b-a17b,6,16,0.375
standard,37,anthropic,anthropic/claude-sonnet-4.6,10,16,0.625
standard,37,qwen,qwen/qwen3.5-9b,4,16,0.25
standard,37,gold,gold,7,16,0.4375
standard,38,anthropic,anthropic/claude-opus-4.8,9,14,0.6428571428571429
standard,38,openai,openai/gpt-5.4-mini,6,14,0.42857142857142855
standard,38,anthropic,anthropic/claude-haiku-4.5,8,14,0.5714285714285714
standard,38,google,google/gemini-3.1-flash-lite,5,14,0.35714285714285715
standard,38,openai,openai/gpt-5.4,8,14,0.5714285714285714
standard,38,openai,openai/gpt-5.5,9,14,0.6428571428571429
standard,38,google,google/gemini-3.1-pro-preview,5,14,0.35714285714285715
standard,38,google,google/gemini-3.5-flash,6,14,0.42857142857142855
standard,38,qwen,qwen/qwen3.5-397b-a17b,7,14,0.5
standard,38,qwen,qwen/qwen3.5-9b,7,14,0.5
standard,38,qwen,qwen/qwen3.6-35b-a3b,5,14,0.35714285714285715
standard,38,anthropic,anthropic/claude-sonnet-4.6,11,14,0.7857142857142857
standard,38,gold,gold,8,14,0.5714285714285714
standard,27,anthropic,anthropic/claude-opus-4.8,6,12,0.5
standard,27,openai,openai/gpt-5.4-mini,5,12,0.4166666666666667
standard,27,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
standard,27,anthropic,anthropic/claude-haiku-4.5,6,12,0.5
standard,27,google,google/gemini-3.1-flash-lite,3,12,0.25
standard,27,google,google/gemini-3.5-flash,4,12,0.3333333333333333
standard,27,openai,openai/gpt-5.5,7,12,0.5833333333333334
standard,27,qwen,qwen/qwen3.6-35b-a3b,6,12,0.5
standard,27,openai,openai/gpt-5.4,8,12,0.6666666666666666
standard,27,anthropic,anthropic/claude-sonnet-4.6,7,12,0.5833333333333334
standard,27,qwen,qwen/qwen3.5-9b,5,12,0.4166666666666667
standard,27,qwen,qwen/qwen3.5-397b-a17b,4,12,0.3333333333333333
standard,27,gold,gold,5,12,0.4166666666666667
standard,35,anthropic,anthropic/claude-opus-4.8,8,11,0.7272727272727273
standard,35,openai,openai/gpt-5.4-mini,7,11,0.6363636363636364
standard,35,anthropic,anthropic/claude-haiku-4.5,6,11,0.5454545454545454
standard,35,openai,openai/gpt-5.4,8,11,0.7272727272727273
standard,35,google,google/gemini-3.1-flash-lite,5,11,0.45454545454545453
standard,35,openai,openai/gpt-5.5,9,11,0.8181818181818182
standard,35,google,google/gemini-3.1-pro-preview,6,11,0.5454545454545454
standard,35,google,google/gemini-3.5-flash,6,11,0.5454545454545454
standard,35,qwen,qwen/qwen3.6-35b-a3b,6,11,0.5454545454545454
standard,35,anthropic,anthropic/claude-sonnet-4.6,9,11,0.8181818181818182
standard,35,qwen,qwen/qwen3.5-397b-a17b,7,11,0.6363636363636364
standard,35,qwen,qwen/qwen3.5-9b,7,11,0.6363636363636364
standard,35,gold,gold,8,11,0.7272727272727273
standard,44,anthropic,anthropic/claude-opus-4.8,9,12,0.75
standard,44,openai,openai/gpt-5.4,8,12,0.6666666666666666
standard,44,openai,openai/gpt-5.5,10,12,0.8333333333333334
standard,44,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
standard,44,openai,openai/gpt-5.4-mini,5,12,0.4166666666666667
standard,44,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
standard,44,google,google/gemini-3.5-flash,7,12,0.5833333333333334
standard,44,qwen,qwen/qwen3.6-35b-a3b,5,12,0.4166666666666667
standard,44,anthropic,anthropic/claude-sonnet-4.6,8,12,0.6666666666666666
standard,44,anthropic,anthropic/claude-haiku-4.5,10,12,0.8333333333333334
standard,44,qwen,qwen/qwen3.5-9b,6,12,0.5
standard,44,qwen,qwen/qwen3.5-397b-a17b,6,12,0.5
standard,44,gold,gold,10,12,0.8333333333333334
standard,46,anthropic,anthropic/claude-opus-4.8,9,16,0.5625
standard,46,anthropic,anthropic/claude-haiku-4.5,11,16,0.6875
standard,46,openai,openai/gpt-5.4,8,16,0.5
standard,46,openai,openai/gpt-5.4-mini,6,16,0.375
standard,46,google,google/gemini-3.1-flash-lite,5,16,0.3125
standard,46,google,google/gemini-3.1-pro-preview,4,16,0.25
standard,46,openai,openai/gpt-5.5,10,16,0.625
standard,46,google,google/gemini-3.5-flash,5,16,0.3125
standard,46,anthropic,anthropic/claude-sonnet-4.6,11,16,0.6875
standard,46,qwen,qwen/qwen3.6-35b-a3b,5,16,0.3125
standard,46,qwen,qwen/qwen3.5-9b,4,16,0.25
standard,46,qwen,qwen/qwen3.5-397b-a17b,7,16,0.4375
standard,46,gold,gold,7,16,0.4375
standard,36,anthropic,anthropic/claude-opus-4.8,9,16,0.5625
standard,36,openai,openai/gpt-5.4-mini,8,16,0.5
standard,36,anthropic,anthropic/claude-haiku-4.5,7,16,0.4375
standard,36,google,google/gemini-3.1-pro-preview,4,16,0.25
standard,36,google,google/gemini-3.1-flash-lite,5,16,0.3125
standard,36,openai,openai/gpt-5.4,8,16,0.5
standard,36,google,google/gemini-3.5-flash,5,16,0.3125
standard,36,openai,openai/gpt-5.5,10,16,0.625
standard,36,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
standard,36,anthropic,anthropic/claude-sonnet-4.6,15,16,0.9375
standard,36,qwen,qwen/qwen3.5-397b-a17b,7,16,0.4375
standard,36,qwen,qwen/qwen3.5-9b,5,16,0.3125
standard,36,gold,gold,7,16,0.4375
standard,47,anthropic,anthropic/claude-opus-4.8,9,17,0.5294117647058824
standard,47,openai,openai/gpt-5.4-mini,6,17,0.35294117647058826
standard,47,anthropic,anthropic/claude-haiku-4.5,8,17,0.47058823529411764
standard,47,openai,openai/gpt-5.5,9,17,0.5294117647058824
standard,47,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
standard,47,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
standard,47,openai,openai/gpt-5.4,8,17,0.47058823529411764
standard,47,google,google/gemini-3.5-flash,6,17,0.35294117647058826
standard,47,qwen,qwen/qwen3.6-35b-a3b,5,17,0.29411764705882354
standard,47,anthropic,anthropic/claude-sonnet-4.6,10,17,0.5882352941176471
standard,47,qwen,qwen/qwen3.5-9b,5,17,0.29411764705882354
standard,47,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
standard,47,gold,gold,7,17,0.4117647058823529
standard,41,anthropic,anthropic/claude-opus-4.8,8,15,0.5333333333333333
standard,41,anthropic,anthropic/claude-haiku-4.5,10,15,0.6666666666666666
standard,41,openai,openai/gpt-5.4-mini,7,15,0.4666666666666667
standard,41,google,google/gemini-3.1-flash-lite,5,15,0.3333333333333333
standard,41,openai,openai/gpt-5.4,8,15,0.5333333333333333
standard,41,google,google/gemini-3.1-pro-preview,5,15,0.3333333333333333
standard,41,openai,openai/gpt-5.5,10,15,0.6666666666666666
standard,41,anthropic,anthropic/claude-sonnet-4.6,9,15,0.6
standard,41,google,google/gemini-3.5-flash,6,15,0.4
standard,41,qwen,qwen/qwen3.6-35b-a3b,5,15,0.3333333333333333
standard,41,qwen,qwen/qwen3.5-397b-a17b,7,15,0.4666666666666667
standard,41,qwen,qwen/qwen3.5-9b,5,15,0.3333333333333333
standard,41,gold,gold,11,15,0.7333333333333333
standard,40,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
standard,40,openai,openai/gpt-5.4-mini,7,12,0.5833333333333334
standard,40,openai,openai/gpt-5.5,9,12,0.75
standard,40,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
standard,40,openai,openai/gpt-5.4,7,12,0.5833333333333334
standard,40,anthropic,anthropic/claude-haiku-4.5,7,12,0.5833333333333334
standard,40,google,google/gemini-3.1-pro-preview,4,12,0.3333333333333333
standard,40,google,google/gemini-3.5-flash,5,12,0.4166666666666667
standard,40,qwen,qwen/qwen3.6-35b-a3b,6,12,0.5
standard,40,anthropic,anthropic/claude-sonnet-4.6,9,12,0.75
standard,40,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
standard,40,qwen,qwen/qwen3.5-9b,5,12,0.4166666666666667
standard,40,gold,gold,8,12,0.6666666666666666
standard,48,anthropic,anthropic/claude-opus-4.8,8,16,0.5
standard,48,anthropic,anthropic/claude-haiku-4.5,8,16,0.5
standard,48,openai,openai/gpt-5.4-mini,8,16,0.5
standard,48,google,google/gemini-3.1-flash-lite,5,16,0.3125
standard,48,openai,openai/gpt-5.4,8,16,0.5
standard,48,openai,openai/gpt-5.5,9,16,0.5625
standard,48,google,google/gemini-3.1-pro-preview,4,16,0.25
standard,48,google,google/gemini-3.5-flash,5,16,0.3125
standard,48,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
standard,48,qwen,qwen/qwen3.5-9b,6,16,0.375
standard,48,qwen,qwen/qwen3.5-397b-a17b,5,16,0.3125
standard,48,anthropic,anthropic/claude-sonnet-4.6,9,16,0.5625
standard,48,gold,gold,11,16,0.6875
standard,39,anthropic,anthropic/claude-opus-4.8,8,17,0.47058823529411764
standard,39,anthropic,anthropic/claude-haiku-4.5,7,17,0.4117647058823529
standard,39,openai,openai/gpt-5.4-mini,6,17,0.35294117647058826
standard,39,openai,openai/gpt-5.5,8,17,0.47058823529411764
standard,39,openai,openai/gpt-5.4,8,17,0.47058823529411764
standard,39,google,google/gemini-3.1-flash-lite,5,17,0.29411764705882354
standard,39,google,google/gemini-3.1-pro-preview,5,17,0.29411764705882354
standard,39,google,google/gemini-3.5-flash,5,17,0.29411764705882354
standard,39,qwen,qwen/qwen3.6-35b-a3b,4,17,0.23529411764705882
standard,39,qwen,qwen/qwen3.5-9b,3,17,0.17647058823529413
standard,39,anthropic,anthropic/claude-sonnet-4.6,8,17,0.47058823529411764
standard,39,qwen,qwen/qwen3.5-397b-a17b,5,17,0.29411764705882354
standard,39,gold,gold,8,17,0.47058823529411764
standard,43,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
standard,43,anthropic,anthropic/claude-haiku-4.5,8,12,0.6666666666666666
standard,43,openai,openai/gpt-5.5,8,12,0.6666666666666666
standard,43,openai,openai/gpt-5.4-mini,4,12,0.3333333333333333
standard,43,google,google/gemini-3.1-pro-preview,4,12,0.3333333333333333
standard,43,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
standard,43,google,google/gemini-3.5-flash,5,12,0.4166666666666667
standard,43,qwen,qwen/qwen3.6-35b-a3b,4,12,0.3333333333333333
standard,43,openai,openai/gpt-5.4,6,12,0.5
standard,43,anthropic,anthropic/claude-sonnet-4.6,8,12,0.6666666666666666
standard,43,qwen,qwen/qwen3.5-9b,5,12,0.4166666666666667
standard,43,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
standard,43,gold,gold,5,12,0.4166666666666667
standard,42,anthropic,anthropic/claude-opus-4.8,9,13,0.6923076923076923
standard,42,google,google/gemini-3.1-pro-preview,4,13,0.3076923076923077
standard,42,openai,openai/gpt-5.4,8,13,0.6153846153846154
standard,42,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
standard,42,anthropic,anthropic/claude-haiku-4.5,5,13,0.38461538461538464
standard,42,openai,openai/gpt-5.5,8,13,0.6153846153846154
standard,42,google,google/gemini-3.1-flash-lite,4,13,0.3076923076923077
standard,42,google,google/gemini-3.5-flash,5,13,0.38461538461538464
standard,42,qwen,qwen/qwen3.6-35b-a3b,5,13,0.38461538461538464
standard,42,qwen,qwen/qwen3.5-397b-a17b,6,13,0.46153846153846156
standard,42,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
standard,42,anthropic,anthropic/claude-sonnet-4.6,9,13,0.6923076923076923
standard,42,gold,gold,9,13,0.6923076923076923
standard,45,anthropic,anthropic/claude-opus-4.8,7,13,0.5384615384615384
standard,45,anthropic,anthropic/claude-haiku-4.5,7,13,0.5384615384615384
standard,45,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
standard,45,openai,openai/gpt-5.5,7,13,0.5384615384615384
standard,45,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
standard,45,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
standard,45,google,google/gemini-3.5-flash,4,13,0.3076923076923077
standard,45,openai,openai/gpt-5.4,9,13,0.6923076923076923
standard,45,qwen,qwen/qwen3.6-35b-a3b,6,13,0.46153846153846156
standard,45,qwen,qwen/qwen3.5-9b,4,13,0.3076923076923077
standard,45,anthropic,anthropic/claude-sonnet-4.6,6,13,0.46153846153846156
standard,45,qwen,qwen/qwen3.5-397b-a17b,5,13,0.38461538461538464
standard,45,gold,gold,7,13,0.5384615384615384
standard,49,anthropic,anthropic/claude-opus-4.8,9,13,0.6923076923076923
standard,49,anthropic,anthropic/claude-haiku-4.5,8,13,0.6153846153846154
standard,49,openai,openai/gpt-5.4-mini,6,13,0.46153846153846156
standard,49,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
standard,49,openai,openai/gpt-5.4,8,13,0.6153846153846154
standard,49,google,google/gemini-3.1-flash-lite,5,13,0.38461538461538464
standard,49,openai,openai/gpt-5.5,9,13,0.6923076923076923
standard,49,google,google/gemini-3.5-flash,5,13,0.38461538461538464
standard,49,anthropic,anthropic/claude-sonnet-4.6,8,13,0.6153846153846154
standard,49,qwen,qwen/qwen3.6-35b-a3b,6,13,0.46153846153846156
standard,49,qwen,qwen/qwen3.5-397b-a17b,6,13,0.46153846153846156
standard,49,qwen,qwen/qwen3.5-9b,5,13,0.38461538461538464
standard,49,gold,gold,5,13,0.38461538461538464
borderline,3,anthropic,anthropic/claude-opus-4.8,8,16,0.5
borderline,3,openai,openai/gpt-5.4,8,16,0.5
borderline,3,openai,openai/gpt-5.5,8,16,0.5
borderline,3,anthropic,anthropic/claude-haiku-4.5,6,16,0.375
borderline,3,google,google/gemini-3.1-flash-lite,5,16,0.3125
borderline,3,openai,openai/gpt-5.4-mini,9,16,0.5625
borderline,3,google,google/gemini-3.1-pro-preview,6,16,0.375
borderline,3,google,google/gemini-3.5-flash,5,16,0.3125
borderline,3,qwen,qwen/qwen3.6-35b-a3b,6,16,0.375
borderline,3,anthropic,anthropic/claude-sonnet-4.6,10,16,0.625
borderline,3,qwen,qwen/qwen3.5-397b-a17b,7,16,0.4375
borderline,3,qwen,qwen/qwen3.5-9b,5,16,0.3125
borderline,3,gold,gold,10,16,0.625
borderline,2,anthropic,anthropic/claude-opus-4.8,9,15,0.6
borderline,2,google,google/gemini-3.1-pro-preview,6,15,0.4
borderline,2,openai,openai/gpt-5.4-mini,8,15,0.5333333333333333
borderline,2,google,google/gemini-3.1-flash-lite,6,15,0.4
borderline,2,openai,openai/gpt-5.4,8,15,0.5333333333333333
borderline,2,openai,openai/gpt-5.5,9,15,0.6
borderline,2,google,google/gemini-3.5-flash,5,15,0.3333333333333333
borderline,2,qwen,qwen/qwen3.6-35b-a3b,6,15,0.4
borderline,2,anthropic,anthropic/claude-sonnet-4.6,10,15,0.6666666666666666
borderline,2,qwen,qwen/qwen3.5-9b,5,15,0.3333333333333333
borderline,2,qwen,qwen/qwen3.5-397b-a17b,5,15,0.3333333333333333
borderline,2,anthropic,anthropic/claude-haiku-4.5,9,15,0.6
borderline,2,gold,gold,9,15,0.6
borderline,8,anthropic,anthropic/claude-opus-4.8,8,23,0.34782608695652173
borderline,8,openai,openai/gpt-5.4-mini,6,23,0.2608695652173913
borderline,8,openai,openai/gpt-5.4,8,23,0.34782608695652173
borderline,8,google,google/gemini-3.1-flash-lite,6,23,0.2608695652173913
borderline,8,google,google/gemini-3.1-pro-preview,5,23,0.21739130434782608
borderline,8,google,google/gemini-3.5-flash,7,23,0.30434782608695654
borderline,8,qwen,qwen/qwen3.6-35b-a3b,6,23,0.2608695652173913
borderline,8,openai,openai/gpt-5.5,9,23,0.391304347826087
borderline,8,qwen,qwen/qwen3.5-397b-a17b,5,23,0.21739130434782608
borderline,8,anthropic,anthropic/claude-sonnet-4.6,11,23,0.4782608695652174
borderline,8,qwen,qwen/qwen3.5-9b,5,23,0.21739130434782608
borderline,8,anthropic,anthropic/claude-haiku-4.5,8,23,0.34782608695652173
borderline,8,gold,gold,11,23,0.4782608695652174
standard,50,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
standard,50,openai,openai/gpt-5.4-mini,7,12,0.5833333333333334
standard,50,anthropic,anthropic/claude-haiku-4.5,7,12,0.5833333333333334
standard,50,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
standard,50,google,google/gemini-3.1-pro-preview,6,12,0.5
standard,50,openai,openai/gpt-5.5,9,12,0.75
standard,50,google,google/gemini-3.5-flash,5,12,0.4166666666666667
standard,50,qwen,qwen/qwen3.6-35b-a3b,5,12,0.4166666666666667
standard,50,openai,openai/gpt-5.4,8,12,0.6666666666666666
standard,50,qwen,qwen/qwen3.5-397b-a17b,5,12,0.4166666666666667
standard,50,qwen,qwen/qwen3.5-9b,5,12,0.4166666666666667
standard,50,anthropic,anthropic/claude-sonnet-4.6,9,12,0.75
standard,50,gold,gold,5,12,0.4166666666666667
borderline,1,anthropic,anthropic/claude-opus-4.8,8,18,0.4444444444444444
borderline,1,google,google/gemini-3.1-flash-lite,5,18,0.2777777777777778
borderline,1,openai,openai/gpt-5.4-mini,8,18,0.4444444444444444
borderline,1,google,google/gemini-3.1-pro-preview,6,18,0.3333333333333333
borderline,1,google,google/gemini-3.5-flash,6,18,0.3333333333333333
borderline,1,openai,openai/gpt-5.5,10,18,0.5555555555555556
borderline,1,qwen,qwen/qwen3.6-35b-a3b,5,18,0.2777777777777778
borderline,1,openai,openai/gpt-5.4,8,18,0.4444444444444444
borderline,1,anthropic,anthropic/claude-sonnet-4.6,12,18,0.6666666666666666
borderline,1,qwen,qwen/qwen3.5-397b-a17b,6,18,0.3333333333333333
borderline,1,qwen,qwen/qwen3.5-9b,6,18,0.3333333333333333
borderline,1,anthropic,anthropic/claude-haiku-4.5,8,18,0.4444444444444444
borderline,1,gold,gold,7,18,0.3888888888888889
borderline,4,anthropic,anthropic/claude-opus-4.8,8,12,0.6666666666666666
borderline,4,openai,openai/gpt-5.4-mini,7,12,0.5833333333333334
borderline,4,anthropic,anthropic/claude-haiku-4.5,9,12,0.75
borderline,4,google,google/gemini-3.1-flash-lite,5,12,0.4166666666666667
borderline,4,openai,openai/gpt-5.5,7,12,0.5833333333333334
borderline,4,openai,openai/gpt-5.4,8,12,0.6666666666666666
borderline,4,google,google/gemini-3.1-pro-preview,5,12,0.4166666666666667
borderline,4,google,google/gemini-3.5-flash,6,12,0.5
borderline,4,qwen,qwen/qwen3.6-35b-a3b,6,12,0.5
borderline,4,anthropic,anthropic/claude-sonnet-4.6,9,12,0.75
borderline,4,qwen,qwen/qwen3.5-397b-a17b,6,12,0.5
borderline,4,gold,gold,9,12,0.75
borderline,9,anthropic,anthropic/claude-opus-4.8,10,20,0.5
borderline,9,anthropic,anthropic/claude-haiku-4.5,7,20,0.35
borderline,9,openai,openai/gpt-5.4,6,20,0.3
borderline,9,openai,openai/gpt-5.5,8,20,0.4
borderline,9,google,google/gemini-3.1-flash-lite,5,20,0.25
borderline,9,openai,openai/gpt-5.4-mini,8,20,0.4
borderline,9,google,google/gemini-3.1-pro-preview,6,20,0.3
borderline,9,google,google/gemini-3.5-flash,6,20,0.3
borderline,9,anthropic,anthropic/claude-sonnet-4.6,10,20,0.5
borderline,9,qwen,qwen/qwen3.6-35b-a3b,5,20,0.25
borderline,9,qwen,qwen/qwen3.5-9b,6,20,0.3
borderline,9,qwen,qwen/qwen3.5-397b-a17b,5,20,0.25
borderline,9,gold,gold,7,20,0.35
borderline,5,anthropic,anthropic/claude-opus-4.8,9,21,0.42857142857142855
borderline,5,google,google/gemini-3.1-pro-preview,5,21,0.23809523809523808
borderline,5,openai,openai/gpt-5.4-mini,8,21,0.38095238095238093
borderline,5,anthropic,anthropic/claude-haiku-4.5,9,21,0.42857142857142855
borderline,5,google,google/gemini-3.1-flash-lite,5,21,0.23809523809523808
borderline,5,openai,openai/gpt-5.4,9,21,0.42857142857142855
borderline,5,google,google/gemini-3.5-flash,5,21,0.23809523809523808
borderline,5,qwen,qwen/qwen3.6-35b-a3b,6,21,0.2857142857142857
borderline,5,openai,openai/gpt-5.5,9,21,0.42857142857142855
borderline,5,qwen,qwen/qwen3.5-9b,7,21,0.3333333333333333
borderline,5,anthropic,anthropic/claude-sonnet-4.6,10,21,0.47619047619047616
borderline,5,qwen,qwen/qwen3.5-397b-a17b,8,21,0.38095238095238093
borderline,5,gold,gold,15,21,0.7142857142857143
borderline,6,anthropic,anthropic/claude-opus-4.8,9,13,0.6923076923076923
borderline,6,openai,openai/gpt-5.4-mini,9,13,0.6923076923076923
borderline,6,google,google/gemini-3.1-pro-preview,5,13,0.38461538461538464
