topic,content_type,primary_name,all_names,professions,ages,dollars
leveraged_etf_unsuitable,adversarial,Ryan,"['Ryan Castellano', 'Ryan', 'Ryan', 'Lisa Park', 'Lisa Park', 'Ryan', 'Ryan', 'Lisa', 'Ryan']","['engineer', 'mechanic']",[34],"['$195,000', '$610,000', '$1.1', '$290,000', '$43,500', '$6,200']"
reverse_churning,adversarial,Margaret,"['Margaret Colwell', 'David Fenton', 'Margaret', 'David', 'David', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'David', 'David', 'Margaret', 'Margaret', 'David']",['retired'],[62],"['$620,000', '$8,400', '$7,900', '$600,000', '$660,000']"
illiquid_real_estate_investment,adversarial,Carlos,"['Carlos', 'Elena Montoya', 'Priya Nair', 'Montoyas', 'Montoyas', 'Montoyas', 'Montoyas']",[],[44],"['$340,000', '$2.1', '$680,000', '$420,000', '$750,000', '$310,000', '$250,000', '$200,000', '$50', '$200,000', '$420,000', '$250,000', '$670,000,', '$200,000']"
reverse_churning,adversarial,Margaret,"['Margaret Dalton', 'Kevin Rawlings', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['accountant', 'retired']",[72],"['$620,000', '$8,370', '$186,000', '$15,500', '$9,000', '$740', '$20,925']"
bond_duration_mismatch,adversarial,Samuel,"['Samuel Okafor', 'Okafor', 'Patricia Voss', 'Patricia', 'Okafor', 'Patricia', 'Okafor']",[],"[58, 63, 68]","['$485,000', '$1.2', '$1.2', '$87,000', '$1.2']"
mutual_fund_switching_churning,adversarial,Margaret,"['Margaret Dawson', 'Kevin Pratt', 'Pratt', 'Pratt', 'Margaret', 'Margaret', 'Pratt', 'Margaret', 'Margaret']",[],[58],"['$72,000', '$410,000', '$200,000', '$200,000', '$158,000', '$9,085', '$183,000,', '$198,500', '$10,522.50', '$250,000']"
options_unsuitable,adversarial,Derek,"['Derek Yamamoto', 'Lisa Chen', 'Derek', 'Derek', 'Lisa', 'Lisa', 'Lisa', 'Derek', 'Derek', 'Lisa', 'Derek', 'Derek', 'Lisa']",[],[34],"['$340,000', '$1.8', '$950,000,', '$320,000', '$250', '$285,000,', '$35,000', '$412,000,', '$92,000']"
reverse_churning,adversarial,Margaret,"['Margaret Kowalski', 'David Fontaine', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']",['retired'],[72],"['$340,000', '$4,250', '$8,200', '$340', '$45', '$125', '$125', '$12,750']"
variable_annuity_unsuitable,adversarial,Rakesh,"['Rakesh Patel', 'Brenda Sutcliffe', 'Patel', 'Patel', 'Brenda', 'Brenda', 'Patel', 'Roth', 'Brenda', 'Patel', 'Patel', 'Brenda', 'Patel']",[],[41],"['$680,000', '$410,000', '$220,000', '$410,000']"
structured_products_unsuitable,adversarial,Margaret,"['Margaret Chen', 'Daniel Ruiz', 'Daniel', 'Margaret', 'Margaret', 'Margaret', 'Daniel', 'Daniel', 'Margaret']","['schoolteacher', 'teacher', 'retired']",[72],"['$380,000', '$2,100', '$95,000', '$728', '$49,400']"
leveraged_etf_unsuitable,adversarial,Kevin,"['Kevin Ostrowski', 'Kevin', 'Kevin', 'Lisa Fontaine', 'Lisa', 'Lisa', 'Kevin', 'Kevin', 'Lisa', 'Kevin', 'Lisa', 'Kevin', 'Kevin', 'Lisa']","['engineer', 'mechanic']",[44],"['$215,000', '$1.8', '$650,000', '$130,000', '$130,000', '$650,000', '$130,000', '$900,000', '$75,400']"
leveraged_etf_unsuitable,adversarial,Margaret,"['Margaret Hollis', 'Derek Simmons', 'Margaret', 'Margaret', 'Derek', 'Derek', 'Margaret', 'Derek', 'Derek', 'Derek', 'Margaret']","['schoolteacher', 'teacher', 'retired']",[58],"['$420,000', '$2,100', '$42,000', '$3,864', '$2,100', '$1,750', '$45,000', '$1,200']"
concentration_risk,adversarial,Robert,"['Robert', 'Linda Cheng', 'Robert', 'Patricia Novak', 'Linda', 'James Whitfield', 'Patricia', 'Robert', 'Robert', 'Robert', 'James', 'Linda', 'James', 'Linda', 'Patricia', 'James', 'Robert', 'Robert', 'Patricia', 'Linda', 'James']",[],[64],"['$2.8', '$1.1', '$900,000', '$385,000', '$360,000', '$745,000', '$2', '$2.8', '$500,000', '$300,000', '$298,000']"
illiquid_investments,adversarial,Margaret,"['Margaret Caldwell', 'Derek Hanson', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Derek']",[],"[58, 62]","['$1.2', '$400,000', '$5,000', '$180,000', '$1.9', '$300,000', '$95,000,', '$120,000', '$300,000,', '$8,400', '$5,640', '$250,000']"
penny_stocks_unsuitable,adversarial,Victor,"['Victor Reyes', 'Victor', 'Lisa Chen', 'Victor', 'Lisa', 'Lisa', 'Victor', 'Victor', 'Lisa', 'Victor', 'Lisa', 'Victor', 'Lisa', 'Lisa']",['engineer'],[44],"['$140,000', '$520,000,', '$820,000', '$5', '$0.12', '$3.80', '$195,000,', '$62,000,', '$133,000']"
excessive_churning,adversarial,Margaret,"['Margaret Hollis', 'Daniel Prescott', 'Margaret', 'Daniel', 'Daniel', 'Margaret', 'Margaret', 'Margaret', 'Danny', 'Daniel', 'Margaret']",['manager'],[52],"['$135,000', '$600,000', '$210,000', '$14,700', '$3,200']"
senior_investor_exploitation,adversarial,Harold,"['Harold Zimmerman', 'Elaine Zimmerman', 'Harold', 'Patricia Gould', 'Elaine', 'Patricia', 'Elaine', 'Harold', 'Patricia', 'Elaine', 'Patricia', 'Harold', 'Patricia', 'Elaine', 'Patricia', 'Harold', 'Harold', 'Thomas Crane', 'Patricia', 'Thomas', 'Kevin Zimmerman']","['physician', 'attorney', 'retired']","[79, 51]","['$2,800', '$1,900', '$340,000', '$340,000', '$41,000']"
illiquid_investments,adversarial,Gerald,"['Gerald Whitmore', 'Dana Kowalski', 'Gerald', 'Dana', 'Gerald', 'Gerald', 'Gerald', 'Dana Kowalski', 'Gerald', 'Dana', 'Gerald', 'Gerald', 'Gerald', 'Dana', 'Dana', 'Gerald', 'Dana']",[],"[58, 65]","['$1.8', '$210,000,', '$270,000']"
lack_of_diversification,adversarial,Mariana,"['Mariana Reyes', 'Cliff Brennan', 'Mariana', 'Mariana', 'Mariana', 'Mariana', 'Mariana', 'Mariana']",['engineer'],[44],"['$340,000', '$2.4', '$1.1', '$600,000,', '$120,000', '$1.1', '$1.1', '$600,000', '$2.4']"
illiquid_real_estate_investment,adversarial,Margaret,"['Margaret Dawson', 'Kevin Marsh', 'Margaret', 'Kevin', 'Kevin', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Margaret', 'Margaret', 'Kevin']",['retired'],[62],"['$420,000', '$85,000', '$125,000', '$85,000', '$60,000']"
excessive_churning,adversarial,David,"['David Linares', 'Sandra Fulton', 'David', 'David', 'David', 'Sandra', 'David', 'David', 'David']",['executive'],[48],"['$340,000', '$2.1', '$600,000', '$580,000', '$34,200']"
mutual_fund_switching_churning,adversarial,Gloria,"['Gloria Whitfield', 'Derek Palmieri', 'Derek', 'Gloria', 'Derek', 'Gloria', 'Derek', 'Beacon', 'Gloria', 'Beacon', 'Gloria', 'Beacon', 'Beacon', 'Derek', 'Derek', 'Gloria', 'Derek', 'Gloria', 'Morningstar', 'Gloria']","['schoolteacher', 'teacher', 'retired']",[58],"['$340,000', '$200,000', '$10,500', '$10,500', '$4,200', '$210,000', '$11,025']"
margin_unsuitable,adversarial,Victor,"['Victor Sandoval', 'Hannah Ng', 'Victor', 'Victor', 'Hannah', 'Victor', 'Hannah', 'Victor', 'Hannah', 'Victor', 'Victor', 'Victor']",['engineer'],[44],"['$285,000', '$1.9', '$600,000', '$480,000', '$600,000', '$165,000']"
unsuitable_income_investor,adversarial,Margaret,"['Margaret Kowalski', 'Daniel Furst', 'Daniel', 'Daniel', 'Margaret', 'Margaret']","['retiree', 'retired']",[71],"['$620,000', '$400,000', '$220,000', '$38,000', '$650,000,', '$190,000', '$80,000', '$50,000', '$4,100']"
variable_annuity_unsuitable,adversarial,Robert,"['Robert', 'Linda Chen', 'Allison Briggs', 'Robert', 'Linda', 'Robert', 'Linda', 'Allison', 'Linda', 'Allison', 'Chens', 'Chens', 'Allison', 'Allison', 'Chens', 'Chens']",['manager'],"[58, 65]","['$125,000', '$55,000', '$1.1', '$430,000', '$180,000', '$310,000', '$180,000', '$180,000', '$11,700']"
penny_stocks_unsuitable,adversarial,Marcus,"['Marcus Trent', 'Dorothy Kline', 'Dorothy', 'Dorothy', 'Dorothy', 'Dorothy', 'Dorothy', 'Dorothy']","['schoolteacher', 'teacher', 'retired']",[71],"['$185,000', '$42,000', '$210,000', '$0.38', '$3,800', '$0.02', '$3,800']"
private_placements_unsuitable,adversarial,Sarah,"['Sarah Feldstein', 'Sarah', 'Raymond Osei', 'Raymond', 'Raymond', 'Raymond', 'Sarah', 'Sarah']",[],[58],"['$50,000', '$195,000', '$1.4', '$840,000', '$100,000', '$390,000', '$180,000', '$95,000', '$75,000', '$175,000,']"
concentration_risk,adversarial,Margaret,"['Margaret Holloway', 'Margaret', 'Margaret', 'David Pruitt', 'David', 'Margaret', 'Margaret', 'David', 'Karen Almeida', 'Margaret', 'Margaret']","['engineer', 'retired']",[71],"['$1.8', '$2,400', '$2,100', '$900,000', '$180,000', '$900,000', '$558,000']"
structured_products_unsuitable,adversarial,Luis,"['Luis Medrano', 'Thomas Eklund', 'Thomas', 'Luis', 'Thomas', 'Luis', 'Luis', 'Thomas', 'Luis', 'Thomas', 'Thomas']",['manager'],[58],"['$195,000', '$620,000', '$125,000', '$100,000', '$124,700', '$125,000', '$100,000']"
structured_products_unsuitable,adversarial,Margaret,"['Margaret Kessler', 'Dennis Park', 'Margaret', 'Margaret', 'Margaret', 'Dennis', 'Andrea Liu', 'Margaret', 'Margaret', 'Margaret', 'Dennis', 'Dennis']","['schoolteacher', 'teacher', 'retired']",[71],"['$620,000', '$155,000', '$38,000']"
concentration_risk,adversarial,Rajan,"['Rajan Mehta', 'Cynthia Tranh', 'Paul Bergström', 'Mehta', 'Mehta', 'Cynthia', 'Cynthia', 'Mehta', 'Paul', 'Paul', 'Cynthia', 'Paul', 'Mehta', 'Mehta', 'Mehta', 'Mehta']",[],[52],"['$780,000', '$1.4', '$1.1', '$2.5', '$700,000', '$550,000', '$1.25', '$437,500']"
structured_products_unsuitable,adversarial,Margaret,"['Margaret Chen', 'Thomas Reilly', 'Diana Kowalski', 'Margaret', 'Margaret', 'Reilly', 'Margaret', 'Margaret', 'Firm A.']","['schoolteacher', 'teacher', 'retiree', 'retired']",[71],"['$620,000', '$80,000', '$155,000', '$51,200', '$80,000', '$28,800']"
leveraged_etf_unsuitable,adversarial,David,"['David Koroma', 'Sarah Whitfield', 'David', 'David', 'Whitfield', 'Whitfield', 'Whitfield', 'David', 'Whitfield', 'Whitfield', 'David', 'Whitfield']",['engineer'],[44],"['$195,000', '$1.4', '$70,000', '$850,000', '$18,200,', '$51,800']"
structured_products_unsuitable,adversarial,Derek,"['Derek Williamson', 'Miriam Choi', 'Miriam', 'Monte Carlo', 'Miriam', 'Derek', 'Miriam', 'Miriam', 'Derek']","['pharmacist', 'retired']",[58],"['$1.8', '$145,000', '$63,000', '$4,640']"
bond_duration_mismatch,adversarial,Susan,"['Susan Nakamura', 'Gerald Hoffman', 'Gerald', 'Susan', 'Gerald', 'Susan', 'Susan', 'Gerald', 'Gerald', 'Gerald', 'Susan', 'Gerald', 'Gerald']","['engineer', 'retired']","[71, 78]","['$920,000', '$187,000']"
options_unsuitable,adversarial,Margaret,"['Margaret Holloway', 'Margaret', 'Derek Fanning', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Derek', 'Margaret']","['mechanic', 'retiree', 'retired']",[71],"['$38,000', '$410,000', '$220,000', '$30,000', '$50,000', '$31,400', '$268,000', '$111,000']"
mutual_fund_switching_churning,adversarial,Carlos,"['Carlos Medina', 'Theresa Burke', 'Carlos', 'Carlos', 'Cap Value', 'Morningstar', 'Carlos', 'Carlos']",['manager'],[55],"['$95,000', '$340,000', '$340,000', '$17,850', '$322,000', '$14,490', '$307,000', '$10,745', '$296,000', '$250', '$10,360', '$286,000', '$10,010', '$276,000', '$9,660', '$73,115', '$340,000', '$267,000', '$3,100']"
penny_stocks_unsuitable,adversarial,Margaret,"['Margaret Driscoll', 'Margaret', 'Carl Jennings', 'David Park', 'David', 'Margaret', 'Margaret', 'Tyler Driscoll', 'David', 'Margaret', 'Tyler', 'David', 'Margaret', 'David', 'Tyler', 'David', 'David', 'Margaret', 'David', 'Margaret', 'Tyler', 'David', 'Margaret', 'Margaret', 'Margaret', 'GreenLeaf Bioworks', 'Margaret']","['schoolteacher', 'teacher', 'attorney', 'retired']","[71, 34]","['$340,000', '$38,000', '$340,000', '$45,000', '$0.18', '$2.8', '$3.00', '$45,000', '$0.18', '$45,000']"
crypto_assets_unsuitable,adversarial,Raymond,"['Raymond Ochoa', 'Raymond', 'Raymond', 'Lisa Cheng', 'Raymond', 'Lisa', 'Bitcoin', 'Raymond', 'Raymond', 'Lisa', 'Bitcoin', 'Raymond', 'Raymond', 'Lisa', 'Lisa', 'Bitcoin']","['engineer', 'mechanic']",[52],"['$225,000', '$1.9', '$680,000', '$75,000', '$75,000', '$13,500']"
crypto_assets_unsuitable,adversarial,Margaret,"['Margaret Dawson', 'Kevin Tranh', 'Kevin', 'Margaret', 'Bitcoin', 'Kevin', 'Kevin', 'Margaret', 'Margaret', 'Kevin', 'Kevin']",['retired'],[72],"['$340,000', '$410,000', '$70,000', '$17,000', '$20,000', '$43,000,', '$381,000', '$19,000']"
overconcentration_single_stock,adversarial,Samuel,"['Samuel Okafor', 'Okafor', 'Rachel Simmons', 'Crestline', 'Rachel', 'Okafor', 'Okafor', 'Okafor', 'Rachel', 'Okafor', 'Rachel', 'Okafor', 'Okafor', 'Okafor']",['physician'],[54],"['$780,000', '$2.1', '$3.8', '$900,000', '$800,000', '$138', '$1,173,000', '$2.4', '$800,000', '$620,000', '$180,000', '$95,000', '$1,868,000', '$3.8', '$1,268,000,', '$50', '$800,000']"
annuity_unnecessary_switching,adversarial,Margaret,"['Margaret Thornton', 'Derek Huang', 'Derek a', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Derek', 'Margaret', 'Margaret', 'Derek']",[],"[62, 67]","['$285,000', '$18,525', '$25,650', '$290,000', '$15,051', '$420,000', '$2,100', '$68,400']"
failure_to_know_customer,adversarial,Victor,"['Victor', 'Elena Petrov', 'Carla Simmons', 'Carla', 'Carla', 'Carla', 'Carla', 'Victor', 'Carla', 'Carla', 'Carla', 'Ron Delacroix', 'Victor']","['manager', 'business owner', 'contractor']","[54, 69]","['$310,000,', '$1.8', '$650,000', '$900,000', '$340,000', '$28,000,', '$90,000', '$220,000', '$160,000', '$520,000,', '$45,000', '$180,000', '$22,000']"
senior_investor_exploitation,adversarial,Margaret,"['Margaret Thornton', 'Daniel Reese', 'Karen Lipinski', 'Margaret', 'Daniel Reese', 'Margaret', 'Daniel', 'Margaret', 'Daniel', 'Karen Lipinski', 'Margaret', 'Margaret', 'Karen', 'Margaret', 'Margaret', 'Karen', 'Margaret', 'Margaret', 'Daniel']",['attorney'],[79],"['$1.2', '$400,000', '$9,000', '$150,000', '$400,000', '$95,000', '$150,000']"
excessive_churning,adversarial,Robert,"['Robert Castellano', 'Theresa Ngo', 'Robert', 'Theresa', 'Robert', 'Robert']","['pilot', 'retired']",[52],"['$2.8', '$2.6', '$94,000']"
mutual_fund_switching_churning,adversarial,Margaret,"['Margaret Chen', 'David Hartwell', 'Margaret', 'David', 'David', 'Margaret', 'David', 'David', 'Margaret', 'Morningstar', 'Margaret', 'David', 'Margaret', 'Morningstar', 'Margaret']",['retired'],[62],"['$340,000', '$17,850', '$410,000', '$23,575', '$9,430', '$395,000', '$22,712.50', '$8,100', '$46,287.50', '$58,000']"
concentration_risk,adversarial,Roberto,"['Roberto Vasquez', 'Sheila Dawson', 'Roberto', 'Roberto', 'Sheila', 'Sheila', 'Roberto', 'Sheila', 'Sheila', 'Roberto', 'Roberto', 'Roberto']","['engineer', 'manager']",[45],"['$285,000', '$1.8', '$2.2', '$600,000', '$500,000', '$4.6', '$200,000', '$300,000', '$500,000', '$500,000', '$810,000']"
illiquid_investments,adversarial,Margaret,"['Margaret Chen', 'David Halloran', 'Margaret', 'David', 'David', 'David', 'Margaret', 'Margaret', 'Margaret', 'David', 'David', 'lockup', 'Margaret']",[],"[58, 58]","['$95,000', '$420,000,', '$85,000', '$250,000', '$70,000', '$70,000']"
failure_to_know_customer,adversarial,Richard,"['Richard Dominguez', 'Priya Anand', 'Richard', 'Richard', 'Thomas Garrett', 'Thomas', 'Richard', 'Thomas', 'Thomas', 'Richard', 'Richard', 'Richard', 'Richard', 'Priya', 'Thomas', 'Thomas', 'Richard']","['widow', 'retired']",[72],"['$48,000', '$310,000,', '$48,000', '$310,000']"
market_timing_unsuitable,adversarial,Helen,"['Helen Kowalski', 'Marcus Chen', 'Diane Patel', 'Marcus Chen', 'Helen', 'Chen', 'Diane Patel', 'Helen', 'Helen', 'Marcus Chen', 'Chen']","['teacher', 'retired']",[71],"['$420,000', '$250,000', '$170,000', '$18,200', '$420,000']"
annuity_unnecessary_switching,adversarial,Robert,"['Robert Gunderson', 'James Whitfield', 'Whitfield', 'Gunderson', 'Whitfield', 'Whitfield', 'Gunderson', 'Whitfield', 'Gunderson']",[],[62],"['$185,000', '$210,000', '$221,500', '$11,100', '$9,450', '$174,000', '$22,000', '$40,000']"
options_unsuitable,adversarial,Margaret,"['Margaret Hollister', 'David Chen', 'Margaret', 'David', 'Margaret', 'Margaret', 'David', 'Margaret', 'Margaret', 'David', 'Margaret', 'Margaret', 'David', 'Margaret']",[],[58],"['$95,000,', '$320,000,', '$8,400', '$6,200', '$12', '$14,600', '$3,100', '$4,800']"
lack_of_diversification,adversarial,Raymond,"['Raymond Torres', 'Raymond', 'Raymond', 'Patricia Langford', 'Patricia', 'Raymond', 'Raymond', 'Patricia', 'Raymond', 'Raymond', 'Patricia', 'Patricia', 'Raymond']",['engineer'],[44],"['$285,000', '$410,000,', '$1.2', '$410,000', '$410,000', '$410,000', '$603,000', '$85,000', '$1.888', '$2.028']"
leveraged_etf_unsuitable,adversarial,Martin,"['Martin Caldwell', 'Derek Huang', 'Derek', 'Martin', 'Derek', 'Derek']","['engineer', 'mechanic', 'retired']",[58],"['$1.2', '$48,000', '$85,000', '$180,000', '$120,000', '$365,000', '$88,000', '$212,000', '$300,000']"
illiquid_real_estate_investment,adversarial,Sandra,"['Sandra Whitfield', 'Paul Regan', 'Paul', 'Paul', 'Sandra', 'Paul', 'Sandra', 'Paul', 'Sandra', 'Paul', 'Sandra', 'Sandra', 'Sandra']",[],[52],"['$112,000', '$730,000', '$540,000', '$190,000', '$280,000', '$350,000', '$140,000', '$145,000', '$1,010,000', '$730,000', '$145,000', '$1,010,000', '$730,000', '$280,000', '$145,000']"
illiquid_real_estate_investment,adversarial,Margaret,"['Margaret Kowalski', 'David Chen', 'David', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'David Chen']",[],[52],"['$2.8', '$1.4', '$195,000', '$140,000']"
senior_investor_exploitation,adversarial,Helen,"['Helen Margolis', 'Richard Margolis', 'Helen', 'Richard', 'Richard', 'Helen', 'Sandra Whitfield', 'Richard', 'Richard', 'Richard', 'Sandra', 'Richard', 'Richard', 'Richard', 'Sandra', 'Helen', 'James Margolis']","['schoolteacher', 'teacher', 'attorney', 'retired']","[79, 54]","['$42,000', '$24,000', '$380,000,', '$210,000', '$285,000']"
illiquid_investments,adversarial,Margaret,"['Margaret Dunlop', 'Craig Pemberton', 'Margaret', 'Craig', 'Craig', 'Craig', 'Margaret', 'Margaret', 'Craig']","['schoolteacher', 'teacher', 'retired']",[62],"['$480,000', '$35,000', '$120,000', '$360,000', '$85,000', '$340,000']"
unsuitable_income_investor,adversarial,Harold,"['Harold', 'Diane Nakamura', 'Renee Castillo', 'Renee', 'Nakamuras', 'Renee', 'Nakamuras']",['retired'],[71],"['$52,000', '$620,000', '$2,500', '$30,000', '$620,000', '$310,000', '$155,000', '$155,000', '$40,300', '$30,000', '$491,000']"
bond_duration_mismatch,adversarial,Margaret,"['Margaret Ellison', 'Derek Huang', 'Margaret', 'Derek', 'Derek', 'Margaret', 'Margaret', 'Margaret']",['retired'],[71],"['$1.2', '$4,000', '$180,000', '$850,000', '$350,000', '$350,000', '$4,000', '$3,800']"
variable_annuity_unsuitable,adversarial,Robert,"['Robert Castellano', 'Patricia Novak', 'Robert', 'Patricia', 'Robert', 'Robert', 'Patricia', 'Robert', 'Robert', 'Robert', 'Patricia', 'Patricia', 'Robert']",['engineer'],"[58, 67]","['$195,000', '$620,000', '$85,000', '$40,000', '$500,000']"
junk_bonds_conservative_investor,adversarial,Margaret,"['Margaret Holloway', 'Craig Donovan', 'Margaret', 'Craig', 'Craig', 'B. Craig', 'Margaret', 'Margaret', 'Margaret', 'Margaret']","['schoolteacher', 'teacher', 'retiree', 'retired']","[71, 71]","['$430,000', '$480,000,', '$38,000', '$6,500', '$14,000', '$86,000']"
complex_products_unsophisticated_investor,adversarial,Roberto,"['Roberto Garza', 'Roberto', 'Lisa Cheng', 'Roberto', 'Lisa', 'Roberto', 'Roberto', 'Kevin Walsh', 'Kevin', 'Roberto', 'Kevin', 'Kevin', 'Roberto', 'Kevin', 'Lisa', 'Kevin', 'Kevin', 'Roberto', 'Roberto']",[],[44],"['$62,000', '$145,000', '$95,000', '$145,000', '$40,000', '$78,000', '$95,000', '$17,000']"
structured_products_unsuitable,adversarial,Derek,"['Derek Holcomb', 'Margaret Yuen', 'Margaret', 'Derek', 'Monte Carlo', 'Margaret', 'Margaret', 'Margaret', 'Margaret']",['retired'],[58],"['$1.4', '$140,000', '$84,000,', '$56,000', '$10,700']"
reverse_churning,adversarial,Carla,"['Carla Simms', 'Thomas Engel', 'Carla', 'Thomas', 'Thomas', 'Carla', 'Carla', 'Thomas', 'Thomas', 'Thomas']","['engineer', 'retired']",[67],"['$620,000', '$7,750', '$19,800', '$3,200']"
margin_unsuitable,adversarial,Gerald,"['Gerald Whitmore', 'Gerald', 'Gerald', 'Patricia Langston', 'Patricia', 'Gerald', 'Gerald', 'Gerald']","['attorney', 'pilot', 'retiree', 'retired']","[71, 71]","['$2.1', '$3.8', '$1.2', '$96,000', '$580,000', '$580,000', '$2.7', '$45,000,', '$400,000']"
annuity_unnecessary_switching,adversarial,Helen,"['Helen Drummond', 'Helen', 'Helen']",['retired'],[62],"['$340,000', '$385,000', '$340,000,', '$17,000', '$340,000', '$385,000', '$19,250', '$385,000', '$18,700', '$340,000', '$550', '$340']"
illiquid_real_estate_investment,adversarial,Margaret,"['Margaret Olsen', 'Derek Huang', 'Priya Ramirez', 'Margaret', 'Priya Ramirez', 'Margaret', 'Margaret', 'Margaret', 'Margaret', 'Margaret']",['retired'],[72],"['$680,000', '$380,000', '$300,000', '$38,000', '$18,000', '$145,000', '$25,000', '$145,000', '$155,000', '$45,000']"
