case_id,qid,tier,arm,date_filed,jurisdiction,court_level,model,model_cutoff,exact_match,prefix_tokens,prefix_frac,longest_run,longest_run_frac,rouge_l,token_f1,char_ratio,heading_recall,heading_extras,heading_score,gold_headings,pred_headings,refusal,needs_manual,manual_score,gold_tokens,pred_tokens,unknown,nonanswer,errored,prediction,gold
cl_2015_ca9_northstar_financial_advisors_v._sch,Q11,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,4,0.2857,0.25,0.25,0.3758,,,,,,0,0,,14,42,0,attempt,0,"bearing in the context of an open-end mutual fund because the fund is a pass-through entity that holds investment assets on behalf of its shareholders, so that any injury to the fund is necessarily an injury to the shareholders themselves.","meaning in the context of mutual funds, at least on the facts present here."
cl_2015_ca9_northstar_financial_advisors_v._sch,Q12,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.125,0.3077,0.3077,0.4742,,,,,,0,0,,8,5,0,attempt,0,in control of corporate litigation.,primarily responsible for management of a trust’s litigation.”
cl_2015_ca9_northstar_financial_advisors_v._sch,Q13,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0645,0.1961,0.2353,0.2303,,,,,,0,0,,31,20,0,attempt,0,"Northstar’s representation that it has now obtained such assignments, the Court will grant leave to file a Third Amended Complaint.","direction to the [Northstar] to file an amended complaint based on the assignment, it would be unfair to [Northstar] to punish them for relying on the [prior district judge’s] specific instructions.”"
cl_2015_ca9_northstar_financial_advisors_v._sch,Q14,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,4,0.0667,0.2222,0.4444,0.3256,,,,,,0,0,,60,66,0,attempt,0,"entities and documents that govern the Fund. Schwab Investments is the trust that issued shares of the Schwab Total Bond Market Fund, a series of the trust; Charles Schwab Investment Management, Inc. (CSIM) served as the Fund’s adviser; and the Fund’s prospectuses, Statements of Additional Information, Declaration of Trust, and advisory agreement set forth their obligations. Northstar’s claims arise from alleged breaches of these governing instruments.","governing documents of the Fund to which we have already made reference. The Agreement and Declaration of Trust, and its bylaws, establish the Trust and govern its internal affairs, and are governed by Massachusetts law. The Fund’s prospectus is issued by the Schwab Advisor on behalf of the Fund on an annual basis. The Statement of Additional Information, or “SAI,”"
cl_2015_ca9_northstar_financial_advisors_v._sch,Q16,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,3,0.1154,0.2632,0.3684,0.4803,0.375,1,0.3,8,4,0,0,,26,12,0,attempt,0,"I. Background
II. Jurisdiction and Standard of Review
III. Discussion
IV. Conclusion","OPINION | BACKGROUND | E. Kirsch ed., 2d ed. 2005). The Fund was also precluded | STANDARD OF REVIEW | DISCUSSION | I. Standing | II. Merits | A. Breach of Contract Claim"
cl_2015_ca9_northstar_financial_advisors_v._sch,Q17,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1111,0.1463,0.1951,0.3024,,,,,,0,1,,18,23,0,attempt,0,"Schwab Investments is a Massachusetts business trust that operates a family of mutual funds, including the Schwab Total Bond Market Fund (the Fund).","KORMAN, District Judge: The Investment Company Act (“ICA”) establishes a comprehensive federal regulatory framework applicable to mutual funds."
cl_2015_ca9_northstar_financial_advisors_v._sch,Q19,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.0645,2,0.0645,0.1739,0.1739,0.3455,,,,,,0,0,,31,15,0,attempt,0,"the contract, the shareholders would be entitled to enforce it as intended third-party beneficiaries.","the contract between Plaintiffs and the Trust when investors held or subsequently purchased shares, then the Trust could not have breached this contract by over- investing in MBS, as Plaintiffs claim."
cl_2015_ca9_northstar_financial_advisors_v._sch,Q20,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,5,0.3571,5,0.3571,0.5,0.5556,0.5024,,,,,,0,0,,14,22,0,attempt,0,rata benefit of the holders of shares of beneficial interest issued hereunder and subject to the provisions of this Declaration of Trust.,rata benefit of the holders from time to time of Shares in this Trust.
cl_2015_ca9_northstar_financial_advisors_v._sch,Q21,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.1395,0.186,0.1694,,,,,,0,0,,21,22,0,attempt,0,"But here, the misconduct concerns portfolio management—deviating from stated objectives—not fraud in connection with the purchase or sale of securities","The shareholders, according to McKesson, exchanged artificially inflated shares of HBOC for fully-valued McKesson shares in the merger transaction. McKesson"
cl_2015_ca9_northstar_financial_advisors_v._sch,Q22,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.0488,0.0488,0.3385,,,,,,0,0,,21,20,0,attempt,0,"We held SLUSA precluded unjust enrichment claims predicated on such allegations, which necessarily involved misrepresentations in connection with securities transactions","The shareholders, according to McKesson, exchanged artificially inflated shares of HBOC for fully-valued McKesson shares in the merger transaction. McKesson"
cl_2015_ca9_northstar_financial_advisors_v._sch,Q23,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.0952,0.1463,0.1463,0.3036,,,,,,0,0,,21,20,0,attempt,0,"We held that SLUSA precluded McKesson's unjust enrichment claims, which were predicated on alleged misrepresentations in connection with the merger","The shareholders, according to McKesson, exchanged artificially inflated shares of HBOC for fully-valued McKesson shares in the merger transaction. McKesson"
cl_2015_ca9_northstar_financial_advisors_v._sch,Q24,D,pre_cutoff,2015-04-28,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0476,0.0976,0.1463,0.2441,,,,,,0,0,,21,20,0,attempt,0,We held that SLUSA precluded the action because the unjust enrichment claims depended on alleged misrepresentations made in connection with,"The shareholders, according to McKesson, exchanged artificially inflated shares of HBOC for fully-valued McKesson shares in the merger transaction. McKesson"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q03,A,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,2,0.4,3,0.6,0.5556,0.5556,0.4615,,,,,,0,0,,5,13,0,attempt,0,"STEVE HARRIS, et al., Plaintiffs-Appellants, v. AMGEN, INC., et al., Defendants-Appellees.","steve harris v. amgen, inc."
cl_2015_ca9_steve_harris_v._amgen_inc.,Q04,A,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.2308,,,,,,0,0,,3,3,0,attempt,0,"December 5, 2013",2015-05-26
cl_2015_ca9_steve_harris_v._amgen_inc.,Q07,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.3103,,,,,,0,0,,15,4,0,attempt,0,had been previously inflated.,would have declined as a result of merely withdrawing the fund as an investment option.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q08,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0526,2,0.1053,0.25,0.25,0.3013,,,,,,0,0,,19,29,0,attempt,0,"to disclosure, are not limited to the statutory reporting and disclosure requirements of ERISA, but include a duty to provide complete and accurate information material to participants' investment decisions.","to company stock, are [not] less than the duty they owe to the general public under the securities laws.”"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q09,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1667,0.4,0.4,0.5033,,,,,,0,0,,12,13,0,attempt,0,would have had a significant effect on the market price of Amgen stock.,"considered alone, would have an appreciable negative impact on the share price.”"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q10,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,3,0.2,0.24,0.24,0.4937,,,,,,0,0,,15,10,0,attempt,0,there is no conflict between ERISA and the securities laws.,that action may cause those fiduciaries to comply with their obligations under the securities laws.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q11,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0667,0.0833,0.0833,0.2689,,,,,,0,0,,15,33,0,attempt,0,"the same losses to the Fund’s existing Amgen holdings will occur when the truth is revealed, but they will at least have prevented the Plan from purchasing additional shares at artificially inflated prices.",that action may cause those fiduciaries to comply with their obligations under the securities laws.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q12,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1,,,,,,0,0,,19,15,0,attempt,0,"."" In re Ferro Corp. ERISA Litig., 422 F.3d 347, 352–53 (6th Cir. 2005).","about the financial health of [the company] and the value of its stock, an investment option under the plan."
cl_2015_ca9_steve_harris_v._amgen_inc.,Q13,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.1622,,,,,,0,0,,19,14,0,attempt,0,"."" Dudenhoeffer v. Fifth Third Bancorp, 692 F.3d 410, 423–24 (6th Cir. 2012).","about the financial health of [the company] and the value of its stock, an investment option under the plan."
cl_2015_ca9_steve_harris_v._amgen_inc.,Q14,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0164,0.0813,0.1463,0.2377,,,,,,0,0,,61,62,0,attempt,0,"stringent at the pleading stage, requiring plaintiffs to allege specific facts showing either special circumstances undermining the market price’s reliability or an alternative action that a prudent fiduciary could not have concluded would do more harm than good. Absent such particularized allegations, courts should dismiss stock-drop complaints early, before costly discovery and class litigation proceed at the motion to dismiss stage.","genuinely novel. The Court then granted a petition for certiorari that specifically directed us to re-examine our prior holding in light of those new liability requirements. Eschewing the simple and expedient solution of a remand, the panel substituted its own judgment for that of the Supreme Court. That decision evinces an impermissible disregard for controlling authority and will have dire"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q16,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,8,0.2857,0.3438,0.4063,0.3807,0.375,4,0.0,8,7,0,0,,28,36,0,attempt,0,"I. Factual and Procedural Background
II. Standard of Review
III. Discussion
A. Breach of the Duty of Prudence
B. Breach of the Duty of Loyalty: Misrepresentations
C. Duty to Monitor and Co-Fiduciary Liability
IV. Conclusion","COUNSEL | W. FLETCHER, Circuit Judge, concurring in the denial of | OPINION | W. FLETCHER, Circuit Judge: | I. Background | II. Standard of Review | III. Discussion | A. Sufficiency of the FAC"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q17,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,0,0.0,0.0,0.0,0.0423,,,,,,0,1,,11,33,0,attempt,0,Amgen sponsors two defined-contribution retirement plans for its employees: the Amgen Retirement and Savings Plan (the RSP) and the Amgen Retirement and Savings Plan for Puerto Rico Employees (the Puerto Rico Plan).,"Stevens, Jr., Squitieri & Fearon, LLP, New York, New York; Stephen M."
cl_2015_ca9_steve_harris_v._amgen_inc.,Q19,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,1,0.0455,1,0.0455,0.129,0.129,0.3235,,,,,,0,0,,22,9,0,attempt,0,"Development, Dr. David Parkinson, served as a Plan fiduciary.",Development described the Amgen program as the “responsible and credible approach to definitively resolv[e] the questions raise[d]” by the FDA.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q20,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,4,0.2667,0.2632,0.2632,0.4627,,,,,,0,0,,15,23,0,attempt,0,they would necessarily be acting on the basis of material nonpublic information and thus expose themselves to potential liability under the securities laws.,that action may cause those fiduciaries to comply with their obligations under the securities laws.
cl_2015_ca9_steve_harris_v._amgen_inc.,Q21,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1,0.15,0.2292,,,,,,0,0,,20,20,0,attempt,0,The complaint further alleges that these practices artificially inflated Amgen’s stock price and exposed the company to significant legal liability.,"Amgen reiterated, “EPOGEN and Aranesp are effective and safe medicines when administered according to the Food and Drug Administration (FDA)"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q22,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.15,0.15,0.2708,,,,,,0,0,,20,20,0,attempt,0,"Plaintiffs allege that this and similar statements misled investors and concealed material risks, inflating Amgen's stock during the relevant period","Amgen reiterated, “EPOGEN and Aranesp are effective and safe medicines when administered according to the Food and Drug Administration (FDA)"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q23,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,1,0.05,0.1463,0.1463,0.3194,,,,,,0,0,,20,21,0,attempt,0,"It emphasized that cited studies involved off-label uses and excessive dosages, not approved indications, and reaffirmed the drugs' safety profiles.","Amgen reiterated, “EPOGEN and Aranesp are effective and safe medicines when administered according to the Food and Drug Administration (FDA)"
cl_2015_ca9_steve_harris_v._amgen_inc.,Q24,D,pre_cutoff,2015-05-26,federal,circuit,openai/gpt-5,2024-09-30,0,0,0.0,4,0.2,0.3415,0.5366,0.4676,,,,,,0,0,,20,21,0,attempt,0,"It reiterated that, when used per FDA-approved dosing guidelines, EPOGEN and Aranesp are safe and effective, and criticized media accounts","Amgen reiterated, “EPOGEN and Aranesp are effective and safe medicines when administered according to the Food and Drug Administration (FDA)"
cl_2017_iowa_amended_september_5_2017_state_of_i,Q07,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,4,0.4,4,0.4,0.5333,0.5333,0.6263,,,,,,0,0,,10,5,0,attempt,0,evidence to support the convictions.,evidence to support the jury’s verdict on the tampering charge.
cl_2017_iowa_amended_september_5_2017_state_of_i,Q08,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,1,0.0323,1,0.0323,0.1176,0.1176,0.1531,,,,,,0,0,,31,3,0,attempt,0,video as Tipton.,"video and when he called authorities in response to the video and audio recording, he stated cautiously that the possibility the person was Tipton “was something that needs to be investigated.”"
cl_2017_iowa_amended_september_5_2017_state_of_i,Q10,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,2,0.1111,0.125,0.1875,0.322,,,,,,0,0,,18,14,0,attempt,0,would conclude that the offenses here are not of the same or similar character.,"think it clear fraudulent uttering, passing, and redeeming and tampering with intent to influence are not continuing offenses."
cl_2017_iowa_amended_september_5_2017_state_of_i,Q11,D,pre_cutoff,2017-06-23,state,state,openai/gpt-5,2024-09-30,0,0,0.0,1,0.0345,0.0606,0.0606,0.1658,,,,,,0,0,,29,4,0,attempt,0,requires proof of reliance.,"is an inherent part of the crime and, as a result, we can confidently conclude the legislature intended the one-year extension of the statute of limitations to apply."
